Round,Accuracy,Loss,Precision,Recall,F1-Score,Communication_Cost,Class_0_Accuracy,Class_1_Accuracy,Class_2_Accuracy,Class_3_Accuracy,Class_4_Accuracy,Class_5_Accuracy,Class_6_Accuracy,Class_7_Accuracy,Confusion_Matrix
90,74.24065421,0.665736241,0.769079648,0.755416766,0.685395175,1628757915,75.40983607,95.51282051,48.38709677,7.24137931,99.18032787,88.11188811,92.19219219,98.29787234,"[[92, 1, 0, 0, 19, 10, 0, 0], [9, 298, 0, 1, 0, 0, 3, 1], [1, 0, 75, 0, 62, 5, 4, 8], [32, 0, 2, 21, 84, 134, 17, 0], [1, 0, 0, 0, 121, 0, 0, 0], [11, 0, 1, 1, 3, 126, 1, 0], [0, 2, 0, 1, 22, 1, 307, 0], [0, 0, 3, 0, 1, 0, 0, 231]]"
91,77.21962617,0.624795802,0.784913898,0.784080854,0.726831705,1644543234,71.31147541,98.3974359,74.83870968,4.827586207,90.16393443,93.00699301,99.3993994,95.31914894,"[[87, 5, 0, 1, 9, 18, 2, 0], [0, 307, 0, 0, 0, 0, 5, 0], [0, 0, 116, 0, 14, 6, 16, 3], [22, 5, 3, 14, 21, 136, 89, 0], [3, 0, 4, 1, 110, 0, 4, 0], [5, 0, 1, 1, 0, 133, 3, 0], [0, 2, 0, 0, 0, 0, 331, 0], [0, 0, 11, 0, 0, 0, 0, 224]]"
92,76.98598131,0.5475676,0.743801167,0.677056522,0.667060264,1660328553,3.278688525,96.79487179,80.64516129,87.24137931,74.59016393,13.98601399,89.78978979,95.31914894,"[[4, 1, 0, 110, 7, 0, 0, 0], [5, 302, 0, 3, 0, 0, 2, 0], [0, 0, 125, 17, 8, 1, 1, 3], [1, 0, 4, 253, 11, 15, 6, 0], [0, 0, 10, 21, 91, 0, 0, 0], [0, 0, 1, 122, 0, 20, 0, 0], [0, 7, 0, 27, 0, 0, 299, 0], [0, 0, 11, 0, 0, 0, 0, 224]]"
93,79.32242991,0.50424753,0.790352107,0.801868335,0.756067864,1678983930,76.2295082,96.79487179,62.58064516,23.79310345,96.72131148,92.30769231,95.1951952,97.87234043,"[[93, 1, 0, 2, 13, 13, 0, 0], [5, 302, 0, 1, 0, 0, 4, 0], [0, 0, 97, 3, 33, 8, 4, 10], [24, 1, 3, 69, 39, 135, 19, 0], [3, 0, 0, 1, 118, 0, 0, 0], [6, 0, 1, 3, 0, 132, 1, 0], [1, 4, 0, 5, 5, 1, 317, 0], [0, 0, 5, 0, 0, 0, 0, 230]]"
94,81.77570093,0.486417422,0.808870597,0.797576732,0.783155896,1697639307,63.1147541,97.43589744,54.19354839,52.75862069,96.72131148,80.41958042,96.3963964,97.0212766,"[[77, 1, 0, 20, 14, 10, 0, 0], [4, 304, 0, 1, 0, 0, 3, 0], [0, 0, 84, 6, 44, 6, 7, 8], [6, 2, 1, 153, 31, 78, 19, 0], [0, 0, 0, 4, 118, 0, 0, 0], [1, 0, 1, 25, 0, 115, 1, 0], [0, 2, 0, 6, 4, 0, 321, 0], [0, 0, 6, 0, 1, 0, 0, 228]]"
95,81.6588785,0.453709351,0.736897731,0.756416413,0.74095026,1713424626,68.03278689,98.07692308,84.51612903,85.17241379,81.14754098,0,91.59159159,96.59574468,"[[83, 1, 0, 31, 7, 0, 0, 0], [3, 306, 0, 1, 0, 0, 2, 0], [0, 0, 131, 13, 4, 0, 2, 5], [10, 2, 8, 247, 12, 1, 10, 0], [1, 0, 12, 10, 99, 0, 0, 0], [1, 0, 1, 141, 0, 0, 0, 0], [0, 8, 4, 16, 0, 0, 305, 0], [0, 0, 8, 0, 0, 0, 0, 227]]"
96,80.8411215,0.474404111,0.810349999,0.804288965,0.780777762,1734950061,56.55737705,96.79487179,78.06451613,33.44827586,89.3442623,95.8041958,96.3963964,97.0212766,"[[69, 1, 0, 13, 7, 32, 0, 0], [6, 302, 0, 1, 0, 0, 3, 0], [0, 0, 121, 4, 11, 8, 4, 7], [7, 0, 3, 97, 20, 146, 17, 0], [2, 0, 5, 5, 109, 1, 0, 0], [0, 0, 1, 5, 0, 137, 0, 0], [0, 2, 0, 8, 1, 1, 321, 0], [0, 0, 7, 0, 0, 0, 0, 228]]"
97,70.73598131,0.772019263,0.752919634,0.715110272,0.670821518,1752170409,97.54098361,91.98717949,67.09677419,9.310344828,73.7704918,49.65034965,85.28528529,97.44680851,"[[119, 1, 0, 0, 1, 1, 0, 0], [23, 287, 0, 0, 0, 0, 1, 1], [5, 0, 104, 2, 26, 5, 5, 8], [189, 0, 3, 27, 13, 49, 9, 0], [32, 0, 0, 0, 90, 0, 0, 0], [70, 0, 1, 1, 0, 71, 0, 0], [12, 29, 0, 4, 4, 0, 284, 0], [0, 0, 6, 0, 0, 0, 0, 229]]"
98,78.62149533,0.525597328,0.780551362,0.752122945,0.717091401,1772260815,13.1147541,96.47435897,78.06451613,43.44827586,94.26229508,83.21678322,96.0960961,97.0212766,"[[16, 1, 0, 51, 27, 27, 0, 0], [2, 301, 0, 2, 2, 0, 5, 0], [0, 0, 121, 3, 20, 4, 2, 5], [0, 1, 10, 126, 36, 105, 12, 0], [0, 0, 6, 1, 115, 0, 0, 0], [0, 0, 3, 21, 0, 119, 0, 0], [0, 0, 2, 7, 4, 0, 320, 0], [0, 0, 7, 0, 0, 0, 0, 228]]"
99,70.67757009,0.744911008,0.701077367,0.68075829,0.62614122,1786611105,95.08196721,96.79487179,46.4516129,28.62068966,88.52459016,2.797202797,88.88888889,97.44680851,"[[116, 1, 0, 1, 4, 0, 0, 0], [9, 302, 0, 0, 0, 0, 1, 0], [5, 0, 72, 7, 56, 0, 8, 7], [171, 1, 0, 83, 19, 5, 11, 0], [14, 0, 0, 0, 108, 0, 0, 0], [83, 0, 0, 55, 1, 4, 0, 0], [6, 22, 0, 6, 3, 0, 296, 0], [0, 0, 5, 0, 1, 0, 0, 229]]"
100,77.80373832,0.531339108,0.822774614,0.688225984,0.696936024,1802396424,12.29508197,98.3974359,83.22580645,81.03448276,44.26229508,44.75524476,91.29129129,95.31914894,"[[15, 1, 0, 101, 4, 1, 0, 0], [0, 307, 0, 3, 0, 0, 2, 0], [0, 0, 129, 18, 0, 1, 4, 3], [0, 1, 4, 235, 6, 36, 8, 0], [0, 0, 38, 30, 54, 0, 0, 0], [0, 0, 0, 79, 0, 64, 0, 0], [0, 4, 0, 25, 0, 0, 304, 0], [0, 0, 11, 0, 0, 0, 0, 224]]"
,,,,,,,,,,,,,,,
,,,,,,1718.899178,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,Accuracy,,Loss,,Precision,,Recall,,F1-Score,,,,,
,,,,,,,,,,,,,,,
,,Mean,67.2885514,Mean,0.848003781,Mean,0.647946471,Mean,0.63887219,Mean,0.593663992,,,,
,,Standard Error,1.458650554,Standard Error,0.041435739,Standard Error,0.018188046,Standard Error,0.015194604,Standard Error,0.016918933,,,,
,,Median,73.53971963,Median,0.69513136,Median,0.725191067,Median,0.680345662,Median,0.640850973,,,,
,,Mode,73.53971963,Mode,#N/A,Mode,#N/A,Mode,#N/A,Mode,#N/A,,,,
,,Standard Deviation,14.58650554,Standard Deviation,0.414357388,Standard Deviation,0.181880455,Standard Deviation,0.151946039,Standard Deviation,0.169189333,,,,
,,Sample Variance,212.7661438,Sample Variance,0.171692045,Sample Variance,0.0330805,Sample Variance,0.023087599,Sample Variance,0.02862503,,,,
,,Kurtosis,2.316664584,Kurtosis,3.912533389,Kurtosis,2.863282711,Kurtosis,1.897587119,Kurtosis,1.811998231,,,,
,,Skewness,-1.683026436,Skewness,1.950697814,Skewness,-1.821592825,Skewness,-1.521189465,Skewness,-1.498135453,,,,
,,Range,64.54439252,Range,2.13572752,Range,0.795654079,Range,0.690029262,Range,0.760709282,,,,
,,Minimum,18.28271028,Minimum,0.453709351,Minimum,0.027120536,Minimum,0.125806452,Minimum,0.040493525,,,,
,,Maximum,82.8271028,Maximum,2.589436871,Maximum,0.822774614,Maximum,0.815835713,Maximum,0.801202806,,,,
,,Sum,6728.85514,Sum,84.80037809,Sum,64.79464711,Sum,63.88721895,Sum,59.36639923,,,,
,,Count,100,Count,100,Count,100,Count,100,Count,100,,,,
