Round,Accuracy,Loss,Precision,Recall,F1-Score,Communication_Cost,Class_0_Accuracy,Class_1_Accuracy,Class_2_Accuracy,Class_3_Accuracy,Class_4_Accuracy,Class_5_Accuracy,Class_6_Accuracy,Class_7_Accuracy,Confusion_Matrix
93,79.08878505,0.509237352,0.787545866,0.802965136,0.751042619,3354276510,79.50819672,97.75641026,62.58064516,19.31034483,97.54098361,92.30769231,95.4954955,97.87234043,"[[97, 1, 0, 2, 10, 12, 0, 0], [2, 305, 0, 1, 0, 0, 4, 0], [1, 0, 97, 3, 33, 7, 3, 11], [30, 2, 3, 56, 42, 139, 18, 0], [3, 0, 0, 0, 119, 0, 0, 0], [6, 0, 1, 3, 0, 132, 1, 0], [0, 6, 0, 4, 4, 1, 318, 0], [0, 0, 5, 0, 0, 0, 0, 230]]"
94,80.8411215,0.488100456,0.797648749,0.796502157,0.773770133,3391546249,59.83606557,97.75641026,61.29032258,41.37931034,99.18032787,83.91608392,96.3963964,97.44680851,"[[73, 1, 0, 21, 15, 12, 0, 0], [2, 305, 0, 1, 0, 0, 4, 0], [0, 0, 95, 5, 37, 5, 5, 8], [10, 1, 2, 120, 37, 101, 19, 0], [1, 0, 0, 0, 121, 0, 0, 0], [3, 0, 1, 18, 0, 120, 1, 0], [0, 3, 0, 6, 3, 0, 321, 0], [0, 0, 5, 0, 1, 0, 0, 229]]"
95,81.48364486,0.455232189,0.735485004,0.74473443,0.732534332,3423082182,63.93442623,98.07692308,85.80645161,85.86206897,70.49180328,0,94.59459459,97.0212766,"[[78, 1, 0, 36, 7, 0, 0, 0], [2, 306, 0, 1, 0, 0, 3, 0], [0, 0, 133, 14, 2, 0, 1, 5], [9, 2, 7, 249, 12, 1, 10, 0], [0, 0, 23, 13, 86, 0, 0, 0], [1, 0, 2, 140, 0, 0, 0, 0], [0, 4, 2, 12, 0, 0, 315, 0], [0, 0, 7, 0, 0, 0, 0, 228]]"
96,80.66588785,0.467183986,0.806732565,0.799584253,0.777857914,3466085727,54.91803279,96.79487179,76.77419355,34.82758621,87.70491803,95.1048951,96.0960961,97.44680851,"[[67, 1, 0, 18, 7, 29, 0, 0], [5, 302, 0, 1, 0, 0, 4, 0], [0, 0, 119, 5, 13, 8, 2, 8], [5, 0, 6, 101, 20, 145, 13, 0], [1, 0, 7, 6, 107, 1, 0, 0], [0, 0, 2, 5, 0, 136, 0, 0], [0, 2, 0, 9, 1, 1, 320, 0], [0, 0, 6, 0, 0, 0, 0, 229]]"
97,70.56074766,0.785156983,0.742403525,0.714395523,0.665477197,3500488563,95.90163934,95.19230769,67.09677419,7.24137931,76.2295082,49.65034965,83.18318318,97.0212766,"[[117, 1, 0, 0, 3, 1, 0, 0], [14, 297, 0, 0, 0, 0, 1, 0], [7, 0, 104, 3, 29, 4, 2, 6], [188, 0, 3, 21, 14, 56, 8, 0], [29, 0, 0, 0, 93, 0, 0, 0], [70, 0, 1, 1, 0, 71, 0, 0], [15, 34, 0, 3, 4, 0, 277, 0], [0, 0, 7, 0, 0, 0, 0, 228]]"
98,78.38785047,0.566136964,0.760537942,0.747383976,0.705086493,3540625205,6.557377049,95.51282051,81.93548387,43.10344828,94.26229508,82.51748252,96.996997,97.0212766,"[[8, 0, 0, 53, 29, 32, 0, 0], [3, 298, 0, 2, 1, 0, 8, 0], [0, 0, 127, 1, 16, 4, 2, 5], [0, 1, 10, 125, 40, 103, 11, 0], [0, 0, 7, 0, 115, 0, 0, 0], [0, 0, 2, 23, 0, 118, 0, 0], [0, 0, 1, 5, 4, 0, 323, 0], [0, 0, 7, 0, 0, 0, 0, 228]]"
99,69.39252336,0.765799387,0.708769029,0.677377158,0.622749572,3569294235,95.08196721,98.3974359,50.96774194,30.34482759,90.16393443,2.797202797,76.27627628,97.87234043,"[[116, 1, 0, 1, 4, 0, 0, 0], [5, 307, 0, 0, 0, 0, 0, 0], [6, 0, 79, 6, 47, 0, 9, 8], [167, 3, 0, 88, 17, 3, 12, 0], [12, 0, 0, 0, 110, 0, 0, 0], [77, 1, 1, 60, 0, 4, 0, 0], [6, 66, 0, 4, 3, 0, 254, 0], [0, 0, 4, 0, 1, 0, 0, 230]]"
100,79.78971963,0.476599721,0.820317741,0.71858749,0.738700015,3600830168,34.42622951,97.11538462,83.22580645,81.03448276,51.63934426,36.36363636,94.89489489,96.17021277,"[[42, 1, 0, 75, 4, 0, 0, 0], [2, 303, 0, 3, 0, 0, 4, 0], [0, 0, 129, 17, 1, 2, 3, 3], [1, 1, 4, 235, 6, 31, 12, 0], [0, 0, 29, 30, 63, 0, 0, 0], [0, 0, 2, 89, 0, 52, 0, 0], [0, 2, 1, 14, 0, 0, 316, 0], [0, 0, 9, 0, 0, 0, 0, 226]]"
,,,,,,,,,,,,,,,
,,,,,,3434.019249,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,Accuracy,,Loss,,Precision,,Recall,,F1-Score,,,,,
,,,,,,,,,,,,,,,
,,Mean,66.3171729,Mean,0.867311373,Mean,0.640627085,Mean,0.630547272,Mean,0.585024107,,,,
,,Standard Error,1.521778839,Standard Error,0.042456099,Standard Error,0.019045071,Standard Error,0.015829224,Standard Error,0.017537583,,,,
,,Median,73.01401869,Median,0.682876447,Median,0.725031029,Median,0.680399453,Median,0.639036952,,,,
,,Mode,57.24299065,Mode,#N/A,Mode,#N/A,Mode,#N/A,Mode,#N/A,,,,
,,Standard Deviation,15.21778839,Standard Deviation,0.424560988,Standard Deviation,0.190450714,Standard Deviation,0.158292243,Standard Deviation,0.175375829,,,,
,,Sample Variance,231.5810834,Sample Variance,0.180252032,Sample Variance,0.036271475,Sample Variance,0.025056434,Sample Variance,0.030756681,,,,
