Round,Accuracy,Loss,Precision,Recall,F1-Score,Communication_Cost,Class_0_Accuracy,Class_1_Accuracy,Class_2_Accuracy,Class_3_Accuracy,Class_4_Accuracy,Class_5_Accuracy,Class_6_Accuracy,Class_7_Accuracy,Confusion_Matrix
22,42.69859813,1.419291262,0.452161202,0.379563913,0.347547616,410418753,0,99.03846154,63.87096774,0,25.40983607,2.797202797,24.02402402,88.5106383,"[[0, 122, 0, 0, 0, 0, 0, 0], [1, 309, 1, 0, 1, 0, 0, 0], [0, 27, 99, 0, 13, 1, 13, 2], [0, 272, 0, 0, 3, 9, 6, 0], [0, 73, 17, 0, 31, 0, 1, 0], [0, 138, 1, 0, 0, 4, 0, 0], [0, 247, 4, 0, 2, 0, 80, 0], [0, 0, 26, 0, 0, 0, 1, 208]]"
23,59.17056075,1.120624171,0.540136948,0.584233682,0.516080543,430509183,0,66.34615385,55.48387097,7.931034483,90.98360656,76.22377622,78.07807808,92.34042553,"[[0, 43, 0, 8, 15, 56, 0, 0], [0, 207, 1, 6, 12, 74, 12, 0], [0, 4, 86, 2, 50, 5, 6, 2], [0, 81, 1, 23, 47, 118, 20, 0], [0, 1, 3, 6, 111, 0, 1, 0], [0, 29, 0, 2, 2, 109, 1, 0], [0, 13, 4, 3, 50, 3, 260, 0], [0, 0, 16, 0, 1, 0, 1, 217]]"
24,58.64485981,1.119301806,0.505343935,0.486199221,0.457974887,452034640,0,74.03846154,74.83870968,61.37931034,13.1147541,0,75.37537538,90.21276596,"[[0, 40, 0, 79, 2, 0, 1, 0], [0, 231, 2, 78, 0, 0, 1, 0], [0, 7, 116, 12, 0, 0, 18, 2], [0, 91, 4, 178, 2, 0, 15, 0], [0, 2, 47, 55, 16, 0, 2, 0], [0, 34, 1, 108, 0, 0, 0, 0], [0, 60, 6, 15, 1, 0, 251, 0], [0, 0, 22, 0, 0, 0, 1, 212]]"
25,44.97663551,1.493807707,0.538660187,0.396845031,0.318911879,472125070,0,0.641025641,87.09677419,90.34482759,2.459016393,0,47.14714715,89.78723404,"[[0, 0, 7, 115, 0, 0, 0, 0], [0, 2, 2, 302, 1, 0, 5, 0], [0, 0, 135, 16, 0, 0, 2, 2], [0, 0, 27, 262, 0, 0, 1, 0], [0, 0, 92, 27, 3, 0, 0, 0], [0, 0, 2, 141, 0, 0, 0, 0], [0, 0, 107, 69, 0, 0, 157, 0], [0, 0, 23, 0, 0, 0, 1, 211]]"
26,56.60046729,1.116307718,0.483923057,0.508723311,0.464897775,490780466,0,97.75641026,58.06451613,0,73.7704918,6.993006993,75.07507508,95.31914894,"[[0, 116, 0, 0, 5, 0, 1, 0], [0, 305, 1, 0, 2, 1, 3, 0], [0, 14, 90, 0, 36, 1, 9, 5], [0, 237, 0, 0, 14, 24, 15, 0], [0, 26, 6, 0, 90, 0, 0, 0], [0, 131, 1, 0, 0, 10, 1, 0], [0, 71, 4, 0, 8, 0, 250, 0], [0, 0, 10, 0, 1, 0, 0, 224]]"
27,43.63317757,1.408099503,0.528841351,0.416344211,0.356726243,508000830,0,98.71794872,70.96774194,6.551724138,55.73770492,0,4.504504505,96.59574468,"[[0, 117, 0, 0, 5, 0, 0, 0], [0, 308, 2, 1, 1, 0, 0, 0], [0, 20, 110, 2, 16, 0, 0, 7], [0, 256, 6, 19, 9, 0, 0, 0], [0, 34, 20, 0, 68, 0, 0, 0], [0, 138, 1, 4, 0, 0, 0, 0], [0, 281, 30, 0, 7, 0, 15, 0], [0, 0, 8, 0, 0, 0, 0, 227]]"
28,54.08878505,1.261129398,0.534176542,0.494190971,0.45041504,526656229,0,13.78205128,50.32258065,88.96551724,77.86885246,0,66.96696697,97.44680851,"[[0, 0, 0, 113, 9, 0, 0, 0], [0, 43, 1, 252, 7, 0, 8, 1], [0, 0, 78, 17, 46, 0, 5, 9], [0, 0, 0, 258, 28, 0, 4, 0], [0, 0, 2, 25, 95, 0, 0, 0], [0, 0, 1, 141, 0, 0, 1, 0], [0, 10, 3, 52, 45, 0, 223, 0], [0, 0, 5, 0, 1, 0, 0, 229]]"
29,42.87383178,1.428641824,0.424558083,0.429131184,0.355333168,543876597,78.68852459,94.55128205,62.58064516,0,18.85245902,0,15.01501502,73.61702128,"[[96, 24, 0, 0, 2, 0, 0, 0], [14, 295, 1, 0, 1, 0, 1, 0], [10, 17, 97, 0, 2, 0, 28, 1], [131, 143, 2, 0, 3, 4, 7, 0], [8, 54, 33, 0, 23, 0, 4, 0], [94, 48, 1, 0, 0, 0, 0, 0], [0, 283, 0, 0, 0, 0, 50, 0], [0, 0, 61, 0, 0, 0, 1, 173]]"
30,50.05841121,1.466949179,0.498608755,0.524195847,0.427832917,562531995,29.50819672,2.243589744,34.19354839,0,90.98360656,67.13286713,96.996997,98.29787234,"[[36, 0, 0, 0, 36, 46, 4, 0], [20, 7, 0, 0, 17, 13, 254, 1], [4, 0, 53, 0, 38, 2, 44, 14], [32, 1, 0, 0, 76, 101, 80, 0], [0, 0, 4, 0, 111, 0, 7, 0], [25, 3, 0, 0, 7, 96, 12, 0], [0, 0, 0, 0, 10, 0, 323, 0], [0, 0, 1, 0, 1, 0, 2, 231]]"
31,51.5771028,1.142354641,0.558015949,0.503590628,0.447851744,576882299,0,40.38461538,86.4516129,18.62068966,12.29508197,97.2027972,68.76876877,79.14893617,"[[0, 0, 2, 16, 2, 102, 0, 0], [0, 126, 3, 17, 0, 161, 5, 0], [0, 1, 134, 8, 0, 8, 3, 1], [0, 8, 21, 54, 2, 202, 3, 0], [0, 0, 69, 37, 15, 1, 0, 0], [0, 1, 2, 1, 0, 139, 0, 0], [0, 37, 44, 16, 0, 7, 229, 0], [0, 0, 48, 0, 0, 0, 1, 186]]"
32,62.61682243,1.003578442,0.534961624,0.505007022,0.48547956,594102664,0,71.47435897,50.96774194,73.10344828,19.67213115,0,92.19219219,96.59574468,"[[0, 2, 0, 117, 2, 0, 1, 0], [0, 223, 1, 77, 0, 0, 11, 0], [0, 2, 79, 16, 3, 0, 46, 9], [0, 52, 1, 212, 1, 0, 24, 0], [0, 4, 23, 54, 24, 0, 17, 0], [0, 7, 1, 134, 0, 0, 1, 0], [0, 22, 0, 4, 0, 0, 307, 0], [0, 0, 7, 0, 0, 0, 1, 227]]"
33,56.36682243,1.127882015,0.551815685,0.515841368,0.483536702,612758061,9.016393443,81.73076923,62.58064516,78.96551724,66.39344262,0,24.62462462,89.36170213,"[[11, 4, 0, 103, 4, 0, 0, 0], [9, 255, 2, 46, 0, 0, 0, 0], [1, 3, 97, 16, 33, 0, 2, 3], [8, 37, 2, 229, 13, 0, 1, 0], [0, 0, 5, 36, 81, 0, 0, 0], [1, 14, 1, 127, 0, 0, 0, 0], [1, 198, 10, 22, 20, 0, 82, 0], [0, 0, 23, 0, 1, 0, 1, 210]]"
34,59.05373832,1.048302948,0.587778898,0.56887981,0.534528361,627108367,0,24.03846154,60.64516129,43.10344828,68.85245902,71.32867133,93.09309309,94.04255319,"[[0, 0, 0, 43, 9, 70, 0, 0], [0, 75, 1, 23, 1, 156, 56, 0], [0, 0, 94, 12, 25, 3, 19, 2], [0, 1, 1, 125, 17, 124, 22, 0], [0, 0, 10, 28, 84, 0, 0, 0], [0, 2, 1, 37, 0, 102, 1, 0], [0, 4, 2, 6, 7, 4, 310, 0], [0, 0, 12, 0, 1, 0, 1, 221]]"
35,60.74766355,0.997590132,0.586009195,0.596677376,0.543132267,642893703,0,54.16666667,73.5483871,8.620689655,58.19672131,98.6013986,88.88888889,95.31914894,"[[0, 0, 0, 6, 8, 107, 1, 0], [0, 169, 2, 3, 0, 103, 34, 1], [0, 1, 114, 2, 15, 12, 4, 7], [0, 6, 6, 25, 12, 228, 13, 0], [0, 0, 23, 20, 71, 8, 0, 0], [0, 0, 2, 0, 0, 141, 0, 0], [0, 18, 7, 3, 3, 6, 296, 0], [0, 0, 10, 0, 0, 0, 1, 224]]"
36,62.96728972,0.85684032,0.637149659,0.611892573,0.566735855,662984129,83.60655738,94.87179487,76.77419355,21.37931034,49.18032787,5.594405594,60.66066066,97.44680851,"[[102, 5, 0, 6, 8, 0, 1, 0], [2, 296, 1, 3, 1, 1, 6, 2], [9, 3, 119, 4, 5, 0, 4, 11], [136, 55, 9, 62, 10, 8, 10, 0], [7, 1, 39, 15, 60, 0, 0, 0], [99, 11, 2, 23, 0, 8, 0, 0], [0, 116, 13, 1, 1, 0, 202, 0], [0, 0, 6, 0, 0, 0, 0, 229]]"
37,67.64018692,0.862603636,0.641331877,0.676138963,0.607879058,684509587,54.09836066,83.65384615,47.09677419,1.034482759,95.08196721,69.23076923,93.69369369,97.0212766,"[[66, 3, 0, 1, 16, 36, 0, 0], [6, 261, 0, 1, 2, 7, 34, 1], [5, 2, 73, 0, 46, 2, 16, 11], [70, 36, 0, 3, 54, 104, 23, 0], [1, 0, 2, 2, 116, 0, 1, 0], [33, 9, 1, 0, 0, 99, 1, 0], [1, 13, 0, 0, 7, 0, 312, 0], [0, 0, 5, 0, 1, 0, 1, 228]]"
38,63.90186916,0.842304715,0.614142478,0.554835136,0.530047597,706035048,0,95.51282051,48.38709677,75.86206897,68.03278689,3.496503497,55.55555556,97.0212766,"[[0, 3, 0, 112, 7, 0, 0, 0], [0, 298, 0, 5, 1, 0, 7, 1], [0, 3, 75, 16, 30, 0, 23, 8], [0, 44, 0, 220, 11, 3, 12, 0], [0, 0, 4, 35, 83, 0, 0, 0], [0, 9, 1, 127, 0, 5, 1, 0], [0, 142, 0, 4, 2, 0, 185, 0], [0, 0, 5, 0, 1, 0, 1, 228]]"
39,54.6728972,1.208717031,0.632342967,0.56403983,0.473707993,726125471,31.96721311,21.15384615,20.64516129,2.068965517,99.18032787,79.72027972,98.1981982,98.29787234,"[[39, 0, 0, 1, 27, 53, 2, 0], [13, 66, 0, 1, 2, 7, 222, 1], [3, 1, 32, 0, 57, 3, 43, 16], [38, 6, 0, 6, 70, 117, 53, 0], [0, 0, 0, 1, 121, 0, 0, 0], [17, 6, 0, 0, 2, 114, 4, 0], [1, 1, 0, 0, 4, 0, 327, 0], [0, 0, 1, 0, 1, 0, 2, 231]]"
40,50.99299065,1.193647316,0.531721574,0.473646814,0.41354722,744780869,0,98.3974359,82.58064516,8.965517241,5.737704918,60.13986014,30.33033033,92.76595745,"[[0, 70, 2, 5, 0, 45, 0, 0], [0, 307, 2, 2, 0, 1, 0, 0], [0, 6, 128, 7, 0, 7, 3, 4], [0, 137, 6, 26, 2, 113, 6, 0], [0, 10, 58, 45, 7, 2, 0, 0], [0, 55, 2, 0, 0, 86, 0, 0], [0, 217, 13, 2, 0, 0, 101, 0], [0, 0, 16, 0, 0, 0, 1, 218]]"
41,47.02102804,1.424862336,0.611636396,0.497227638,0.435141148,763436267,87.70491803,8.974358974,32.25806452,28.96551724,77.86885246,0.699300699,62.16216216,99.14893617,"[[107, 0, 0, 8, 7, 0, 0, 0], [268, 28, 0, 8, 1, 1, 5, 1], [13, 0, 50, 4, 55, 0, 7, 26], [174, 0, 0, 84, 28, 1, 3, 0], [20, 0, 0, 7, 95, 0, 0, 0], [101, 0, 1, 40, 0, 1, 0, 0], [40, 10, 0, 18, 58, 0, 207, 0], [0, 0, 1, 0, 1, 0, 0, 233]]"
42,58.9953271,0.988260248,0.62672788,0.563707274,0.505149396,780656632,91.80327869,65.38461538,35.48387097,2.068965517,52.45901639,6.293706294,97.8978979,99.57446809,"[[112, 2, 0, 1, 3, 0, 4, 0], [61, 204, 0, 0, 0, 1, 45, 1], [10, 1, 55, 1, 9, 0, 33, 46], [171, 18, 0, 6, 8, 14, 73, 0], [15, 0, 13, 2, 64, 0, 28, 0], [119, 11, 1, 1, 0, 9, 2, 0], [2, 5, 0, 0, 0, 0, 326, 0], [0, 0, 1, 0, 0, 0, 0, 234]]"
