Round,Accuracy,Loss,Precision,Recall,F1-Score,Communication_Cost,Class_0_Accuracy,Class_1_Accuracy,Class_2_Accuracy,Class_3_Accuracy,Class_4_Accuracy,Class_5_Accuracy,Class_6_Accuracy,Class_7_Accuracy,Class_8_Accuracy,Class_9_Accuracy,Class_10_Accuracy,Confusion_Matrix
21,64.75419057,0.929552063,0.744973944,0.614883365,0.581901146,634778368,75.57915058,5.867346939,79.19293821,80.89171975,24.03100775,72.16284987,96.52968037,98.22552948,98.29012686,8.446362515,37.15498938,"[[783, 0, 2, 0, 1, 187, 5, 18, 1, 1, 38], [46, 46, 451, 0, 5, 224, 1, 0, 0, 3, 8], [50, 0, 628, 0, 1, 102, 6, 0, 0, 0, 6], [0, 0, 0, 635, 0, 43, 0, 51, 0, 0, 56], [113, 1, 58, 70, 496, 722, 5, 73, 2, 0, 524], [116, 0, 53, 3, 17, 1418, 181, 28, 15, 0, 134], [0, 0, 0, 1, 1, 64, 3171, 0, 42, 0, 6], [0, 0, 0, 4, 0, 0, 5, 1716, 2, 0, 20], [0, 0, 0, 0, 0, 7, 11, 9, 1782, 0, 4], [17, 0, 6, 9, 0, 830, 185, 0, 1, 137, 437], [151, 0, 11, 14, 47, 747, 120, 79, 15, 0, 700]]"
22,69.01788728,0.892086545,0.73305962,0.706354775,0.679580593,667450784,90.05791506,66.96428571,81.33669609,85.22292994,68.16860465,14.65648855,85.81430746,98.45449342,96.91119691,67.69420469,21.70912951,"[[933, 0, 4, 0, 63, 1, 1, 12, 1, 11, 10], [134, 525, 62, 0, 53, 3, 0, 0, 0, 7, 0], [98, 4, 645, 0, 43, 2, 0, 0, 0, 1, 0], [0, 0, 0, 669, 34, 0, 0, 57, 0, 2, 23], [227, 14, 34, 39, 1407, 17, 0, 65, 0, 93, 168], [290, 5, 97, 53, 768, 288, 109, 21, 6, 175, 153], [5, 0, 0, 2, 340, 10, 2819, 1, 62, 42, 4], [0, 0, 0, 3, 3, 0, 4, 1720, 0, 0, 17], [4, 0, 0, 1, 3, 0, 3, 28, 1757, 0, 17], [154, 6, 0, 11, 258, 12, 42, 0, 0, 1098, 41], [207, 25, 6, 44, 841, 8, 64, 84, 13, 183, 409]]"
23,67.20665992,0.87770939,0.716485652,0.665047866,0.631635257,700123200,88.8030888,35.45918367,87.51576293,87.2611465,34.20542636,37.15012723,98.05175038,94.90555238,98.95201324,16.27620222,52.97239915,"[[920, 0, 23, 0, 2, 21, 17, 5, 1, 6, 41], [143, 278, 324, 0, 2, 15, 2, 0, 0, 0, 20], [81, 0, 694, 0, 3, 4, 7, 0, 0, 0, 4], [0, 0, 1, 685, 0, 6, 1, 29, 0, 0, 63], [295, 7, 138, 107, 706, 140, 20, 17, 8, 0, 626], [277, 0, 132, 43, 66, 730, 346, 4, 31, 7, 329], [1, 0, 0, 1, 5, 10, 3221, 0, 43, 0, 4], [0, 0, 0, 13, 0, 0, 5, 1658, 45, 0, 26], [2, 0, 0, 0, 0, 3, 14, 0, 1794, 0, 0], [138, 1, 16, 13, 1, 256, 305, 0, 4, 264, 624], [224, 15, 40, 45, 103, 187, 194, 33, 34, 11, 998]]"
24,69.33850827,0.87308825,0.728197733,0.711530713,0.66907907,735129360,73.35907336,72.06632653,90.16393443,85.47770701,55.37790698,25.13994911,89.19330289,98.5117344,98.84169884,93.64981504,0.902335456,"[[760, 2, 46, 0, 47, 10, 0, 14, 1, 156, 0], [40, 565, 86, 0, 19, 14, 0, 0, 0, 60, 0], [39, 2, 715, 0, 17, 2, 2, 0, 0, 16, 0], [0, 0, 0, 671, 13, 0, 0, 47, 0, 54, 0], [85, 20, 73, 60, 1143, 34, 4, 56, 4, 577, 8], [126, 8, 153, 20, 288, 494, 97, 31, 9, 737, 2], [0, 0, 0, 1, 61, 21, 2930, 0, 50, 222, 0], [0, 0, 0, 7, 0, 0, 5, 1721, 2, 8, 4], [0, 0, 0, 1, 1, 4, 5, 10, 1792, 0, 0], [5, 0, 3, 7, 49, 3, 31, 0, 3, 1519, 2], [111, 11, 18, 52, 513, 34, 101, 90, 15, 922, 17]]"
25,66.53729328,1.029436935,0.749970123,0.648488399,0.647625111,767801776,58.88030888,53.31632653,72.00504414,87.2611465,47.23837209,92.0610687,92.84627093,95.99313108,99.06232763,14.67324291,0,"[[610, 0, 0, 0, 4, 416, 1, 4, 1, 0, 0], [11, 418, 55, 0, 4, 296, 0, 0, 0, 0, 0], [32, 0, 571, 0, 4, 185, 1, 0, 0, 0, 0], [0, 0, 0, 685, 21, 41, 0, 38, 0, 0, 0], [31, 2, 2, 48, 975, 969, 1, 30, 3, 3, 0], [13, 0, 0, 7, 61, 1809, 54, 8, 13, 0, 0], [0, 0, 0, 1, 14, 178, 3050, 0, 42, 0, 0], [0, 0, 0, 15, 0, 19, 5, 1677, 31, 0, 0], [0, 0, 0, 0, 0, 7, 10, 0, 1796, 0, 0], [2, 0, 0, 11, 55, 1252, 60, 0, 4, 238, 0], [21, 0, 0, 32, 365, 1274, 98, 45, 30, 19, 0]]"
26,69.2316346,0.873641157,0.723963374,0.689503982,0.659757514,798140448,67.47104247,89.41326531,55.3593947,82.67515924,55.76550388,5.445292621,94.82496195,98.62621637,95.86321015,54.62392109,58.38641189,"[[699, 109, 46, 0, 106, 0, 4, 11, 1, 21, 39], [33, 701, 5, 0, 34, 0, 1, 0, 0, 7, 3], [32, 285, 439, 0, 26, 1, 4, 0, 0, 0, 6], [0, 0, 0, 649, 4, 0, 0, 47, 0, 0, 85], [93, 152, 7, 61, 1151, 0, 3, 35, 0, 23, 539], [133, 92, 105, 67, 479, 107, 265, 24, 2, 51, 640], [0, 0, 0, 1, 47, 0, 3115, 0, 75, 11, 36], [0, 0, 0, 1, 0, 0, 5, 1723, 0, 0, 18], [0, 0, 1, 1, 4, 0, 5, 39, 1738, 0, 25], [18, 24, 8, 9, 145, 6, 147, 0, 0, 886, 379], [93, 56, 15, 24, 384, 1, 82, 67, 9, 53, 1100]]"
27,73.97907526,0.780882416,0.71384369,0.746963894,0.721931791,826145376,69.30501931,89.03061224,81.08448928,90.57324841,49.12790698,45.8524173,95.89041096,98.05380653,99.22779923,55.42540074,48.08917197,"[[718, 102, 47, 0, 25, 78, 5, 10, 1, 12, 38], [28, 698, 15, 0, 14, 18, 0, 0, 0, 11, 0], [32, 95, 643, 0, 7, 7, 6, 0, 0, 0, 3], [0, 0, 0, 711, 2, 0, 0, 47, 0, 0, 25], [91, 132, 23, 185, 1014, 155, 2, 34, 1, 32, 395], [91, 47, 109, 123, 203, 901, 147, 16, 21, 55, 252], [0, 0, 0, 2, 24, 12, 3150, 0, 77, 14, 6], [0, 0, 0, 10, 0, 0, 5, 1713, 3, 0, 16], [0, 0, 0, 1, 0, 5, 4, 2, 1799, 0, 2], [16, 20, 7, 21, 67, 277, 119, 0, 5, 899, 191], [101, 32, 25, 108, 354, 119, 78, 54, 23, 84, 906]]"
28,63.28045899,0.937784815,0.731557545,0.611843745,0.602060897,856484048,61.96911197,21.30102041,85.11979823,78.72611465,87.5,30.78880407,85.14459665,96.16485404,99.50358522,18.74229346,8.067940552,"[[642, 32, 38, 0, 294, 15, 1, 5, 1, 6, 2], [20, 167, 443, 0, 148, 6, 0, 0, 0, 0, 0], [32, 1, 675, 0, 82, 3, 0, 0, 0, 0, 0], [0, 0, 0, 618, 125, 2, 0, 32, 0, 0, 8], [45, 6, 19, 8, 1806, 68, 0, 12, 3, 3, 94], [36, 0, 88, 8, 1131, 605, 38, 3, 14, 9, 33], [0, 0, 0, 1, 356, 39, 2797, 0, 90, 2, 0], [0, 0, 0, 7, 7, 0, 4, 1680, 29, 0, 20], [0, 0, 0, 0, 5, 0, 2, 0, 1804, 0, 2], [5, 3, 0, 7, 984, 251, 40, 0, 5, 304, 23], [27, 14, 0, 11, 1468, 114, 37, 23, 31, 7, 152]]"
29,67.85915176,0.966295366,0.72526203,0.678758788,0.632049254,884488976,86.48648649,42.21938776,88.39848676,84.45859873,1.01744186,58.2697201,98.32572298,99.14138523,97.62824049,50.9864365,39.70276008,"[[896, 0, 32, 0, 0, 44, 16, 19, 1, 7, 21], [138, 331, 265, 0, 0, 38, 2, 0, 0, 10, 0], [74, 0, 701, 0, 0, 7, 10, 0, 0, 1, 0], [0, 0, 1, 663, 0, 10, 1, 78, 0, 3, 29], [448, 7, 161, 130, 21, 562, 15, 108, 1, 64, 547], [282, 1, 130, 7, 0, 1145, 199, 42, 6, 60, 93], [0, 0, 0, 1, 0, 18, 3230, 0, 29, 6, 1], [0, 0, 0, 4, 0, 0, 5, 1732, 0, 0, 6], [4, 0, 0, 0, 0, 1, 15, 23, 1770, 0, 0], [139, 0, 10, 9, 0, 379, 192, 0, 4, 827, 62], [263, 7, 25, 26, 0, 376, 161, 124, 9, 145, 748]]"
30,65.00168748,0.954296523,0.825170487,0.651964783,0.6493205,914827648,67.27799228,61.35204082,72.50945776,85.98726115,9.835271318,96.03053435,87.67123288,99.02690326,96.13899614,35.75832306,5.573248408,"[[697, 0, 7, 0, 0, 320, 1, 9, 0, 2, 0], [15, 481, 16, 0, 0, 272, 0, 0, 0, 0, 0], [34, 1, 575, 0, 0, 182, 1, 0, 0, 0, 0], [0, 0, 0, 675, 0, 31, 0, 72, 0, 3, 4], [55, 3, 11, 104, 203, 1595, 0, 43, 0, 17, 33], [35, 2, 2, 2, 0, 1887, 11, 16, 0, 7, 3], [0, 0, 0, 1, 0, 365, 2880, 0, 36, 3, 0], [0, 0, 0, 6, 0, 6, 5, 1730, 0, 0, 0], [0, 0, 0, 0, 0, 31, 13, 26, 1743, 0, 0], [4, 0, 2, 6, 2, 987, 37, 0, 0, 580, 4], [85, 0, 0, 28, 7, 1469, 26, 69, 2, 93, 105]]"
31,68.30914614,0.858284045,0.747075344,0.689977585,0.647723868,938165088,89.86486486,87.88265306,37.70491803,89.04458599,20.00968992,16.84478372,89.7108067,97.4241557,97.2421401,53.57583231,79.67091295,"[[931, 32, 2, 0, 2, 0, 2, 0, 1, 8, 58], [80, 689, 0, 0, 2, 1, 0, 0, 0, 3, 9], [95, 382, 299, 0, 3, 3, 4, 0, 0, 0, 7], [0, 0, 0, 699, 1, 0, 0, 28, 0, 0, 57], [262, 137, 3, 184, 413, 5, 0, 5, 0, 4, 1051], [307, 82, 30, 114, 60, 331, 55, 1, 2, 31, 952], [7, 0, 0, 7, 41, 3, 2947, 0, 61, 42, 177], [0, 0, 0, 11, 0, 0, 5, 1702, 2, 0, 27], [2, 0, 0, 1, 0, 0, 6, 7, 1763, 0, 34], [166, 22, 3, 11, 16, 21, 37, 0, 0, 869, 477], [193, 23, 11, 74, 28, 0, 16, 18, 2, 18, 1501]]"
32,70.75036562,0.83926142,0.715823163,0.680000051,0.656285658,966170016,68.91891892,27.42346939,91.29886507,70.95541401,46.60852713,76.8956743,98.44748858,99.31310819,96.58025372,66.09124538,5.467091295,"[[714, 58, 55, 0, 7, 162, 8, 6, 0, 15, 11], [25, 215, 449, 0, 0, 82, 0, 0, 0, 13, 0], [32, 1, 724, 0, 0, 27, 7, 0, 0, 2, 0], [0, 0, 1, 557, 59, 62, 4, 76, 0, 15, 11], [69, 86, 86, 1, 962, 639, 4, 51, 0, 140, 26], [57, 8, 99, 0, 38, 1511, 114, 17, 2, 113, 6], [0, 0, 3, 0, 4, 23, 3234, 0, 9, 12, 0], [0, 0, 0, 0, 0, 0, 5, 1735, 0, 3, 4], [0, 0, 0, 0, 0, 6, 37, 19, 1751, 0, 0], [8, 3, 2, 0, 27, 407, 103, 0, 0, 1072, 0], [85, 16, 19, 0, 340, 768, 135, 66, 4, 348, 103]]"
33,73.07908651,0.747657852,0.737800331,0.739850937,0.703415374,996508688,77.31660232,85.20408163,84.99369483,85.60509554,71.60852713,37.91348601,96.34703196,99.65655409,98.23496966,69.79038224,7.165605096,"[[801, 71, 41, 0, 85, 1, 9, 12, 1, 15, 0], [38, 668, 41, 0, 26, 0, 0, 0, 0, 11, 0], [40, 52, 674, 0, 16, 3, 6, 0, 0, 2, 0], [0, 0, 0, 672, 24, 3, 0, 79, 0, 7, 0], [100, 127, 11, 32, 1478, 67, 6, 107, 1, 102, 33], [166, 33, 112, 25, 524, 745, 159, 36, 9, 143, 13], [0, 0, 0, 1, 31, 8, 3165, 0, 61, 18, 1], [0, 0, 0, 1, 0, 0, 5, 1741, 0, 0, 0], [0, 0, 0, 0, 2, 3, 10, 17, 1781, 0, 0], [41, 18, 8, 9, 215, 107, 84, 0, 5, 1132, 3], [110, 27, 14, 39, 914, 91, 111, 137, 20, 286, 135]]"
34,63.21858477,0.962748117,0.866923061,0.619541804,0.642324968,1019846128,55.98455598,62.75510204,63.80832282,73.63057325,11.82170543,98.32061069,85.78386606,98.79793932,95.97352454,11.15906289,23.46072187,"[[580, 1, 0, 0, 0, 451, 0, 0, 0, 0, 4], [0, 492, 4, 0, 0, 288, 0, 0, 0, 0, 0], [22, 7, 506, 0, 0, 258, 0, 0, 0, 0, 0], [0, 0, 0, 578, 0, 62, 0, 49, 0, 0, 96], [22, 27, 2, 1, 244, 1630, 0, 1, 0, 0, 137], [0, 1, 0, 0, 0, 1932, 3, 1, 0, 0, 28], [0, 0, 0, 0, 1, 441, 2818, 0, 25, 0, 0], [0, 0, 0, 0, 0, 5, 4, 1726, 0, 0, 12], [0, 0, 0, 0, 0, 21, 21, 9, 1740, 0, 22], [1, 0, 0, 0, 6, 1371, 40, 0, 0, 181, 23], [0, 0, 0, 0, 4, 1402, 21, 14, 0, 1, 442]]"
35,70.09224885,0.852488251,0.755753816,0.711983636,0.677165968,1045517312,93.24324324,68.36734694,85.24590164,86.62420382,71.26937984,14.1475827,95.46423135,99.2558672,98.67622725,53.63748459,17.25053079,"[[966, 1, 5, 0, 47, 0, 5, 5, 1, 5, 1], [164, 536, 68, 0, 14, 0, 0, 0, 0, 2, 0], [92, 1, 676, 0, 15, 2, 6, 0, 0, 1, 0], [0, 0, 0, 680, 30, 0, 0, 69, 0, 2, 4], [290, 22, 62, 19, 1471, 10, 1, 59, 2, 48, 80], [361, 13, 135, 36, 815, 278, 158, 17, 5, 92, 55], [4, 0, 0, 1, 52, 2, 3136, 0, 78, 11, 1], [0, 0, 0, 5, 0, 0, 5, 1734, 1, 0, 2], [5, 0, 0, 0, 0, 0, 10, 9, 1789, 0, 0], [304, 3, 6, 11, 238, 17, 164, 0, 5, 870, 4], [219, 19, 5, 29, 969, 0, 73, 84, 25, 136, 325]]"
36,76.46529418,0.684833812,0.767774662,0.760401598,0.751389119,1078189728,81.46718147,83.16326531,65.32156368,87.6433121,46.22093023,78.37150127,96.07305936,99.14138523,96.96635411,65.28976572,36.78343949,"[[844, 12, 22, 0, 10, 98, 4, 7, 1, 17, 21], [38, 652, 1, 0, 7, 73, 0, 0, 0, 13, 0], [41, 127, 518, 0, 4, 93, 4, 0, 0, 4, 2], [0, 0, 0, 688, 0, 8, 0, 69, 0, 3, 17], [81, 94, 4, 114, 954, 452, 1, 45, 0, 72, 247], [125, 20, 2, 8, 60, 1540, 41, 18, 1, 81, 69], [0, 0, 0, 1, 17, 53, 3156, 0, 33, 22, 3], [0, 0, 0, 6, 0, 0, 5, 1732, 0, 0, 4], [0, 0, 0, 1, 0, 6, 21, 15, 1758, 0, 12], [21, 0, 0, 11, 49, 363, 62, 0, 4, 1059, 53], [115, 16, 2, 70, 252, 464, 40, 72, 6, 154, 693]]"
37,76.10529868,0.699593293,0.781955938,0.760473571,0.747897447,1113195888,84.84555985,60.84183673,91.80327869,80.38216561,54.55426357,32.56997455,93.33333333,99.08414425,98.01434087,69.91368681,71.17834395,"[[879, 4, 45, 0, 31, 2, 2, 4, 0, 21, 48], [59, 477, 199, 0, 32, 5, 0, 0, 0, 12, 0], [43, 1, 728, 0, 7, 3, 4, 0, 0, 1, 6], [0, 0, 1, 631, 1, 0, 0, 68, 0, 1, 83], [133, 20, 98, 16, 1126, 47, 0, 21, 0, 34, 569], [208, 3, 172, 6, 235, 640, 48, 5, 1, 112, 535], [1, 0, 13, 1, 48, 6, 3066, 0, 77, 39, 34], [0, 0, 0, 0, 0, 0, 5, 1731, 0, 0, 11], [1, 0, 0, 0, 1, 0, 5, 9, 1777, 0, 20], [66, 0, 19, 0, 65, 52, 44, 0, 1, 1134, 241], [122, 0, 23, 2, 210, 13, 27, 44, 4, 98, 1341]]"
38,75.72280346,0.676483879,0.774296593,0.764475064,0.750580632,1148202048,81.56370656,74.87244898,88.65069357,85.47770701,72.04457364,54.30025445,90.3500761,99.48483114,98.73138445,73.36621455,22.08067941,"[[845, 8, 32, 0, 101, 15, 1, 7, 1, 24, 2], [44, 587, 66, 0, 61, 12, 0, 0, 0, 14, 0], [39, 1, 703, 0, 36, 9, 2, 0, 0, 3, 0], [0, 0, 0, 671, 20, 5, 0, 75, 0, 6, 8], [97, 41, 35, 24, 1487, 148, 0, 51, 0, 100, 81], [137, 10, 88, 10, 451, 1067, 12, 23, 2, 138, 27], [0, 0, 0, 1, 83, 59, 2968, 0, 80, 86, 8], [0, 0, 0, 2, 0, 0, 5, 1738, 0, 0, 2], [0, 0, 0, 0, 1, 4, 5, 11, 1790, 0, 2], [30, 0, 5, 7, 182, 167, 30, 0, 4, 1190, 7], [94, 3, 8, 32, 775, 171, 26, 82, 13, 264, 416]]"
39,75.27280909,0.707178478,0.783830269,0.767223754,0.753279348,1180874464,83.10810811,78.06122449,89.02900378,80.76433121,59.49612403,26.41221374,85.14459665,98.22552948,98.12465527,81.19605425,64.38428875,"[[861, 6, 34, 0, 54, 3, 0, 0, 0, 37, 41], [49, 612, 58, 0, 43, 0, 0, 0, 0, 22, 0], [43, 7, 706, 0, 24, 2, 1, 0, 0, 8, 2], [0, 0, 0, 634, 2, 0, 0, 37, 0, 1, 111], [123, 40, 47, 19, 1228, 24, 0, 1, 0, 104, 478], [181, 17, 103, 11, 399, 519, 6, 1, 0, 256, 472], [1, 0, 3, 1, 107, 7, 2797, 0, 61, 212, 96], [0, 0, 0, 0, 0, 0, 4, 1716, 2, 0, 25], [1, 0, 0, 0, 1, 0, 4, 2, 1779, 0, 26], [50, 0, 8, 0, 106, 18, 21, 0, 0, 1317, 102], [113, 3, 10, 2, 306, 1, 12, 9, 3, 212, 1213]]"
40,74.90718866,0.730442824,0.78416449,0.743238788,0.73529808,1211213136,77.7992278,64.03061224,89.78562421,83.31210191,51.84108527,84.4783715,97.16894977,99.59931311,97.90402648,54.87053021,16.77282378,"[[806, 9, 35, 0, 13, 144, 3, 8, 0, 7, 11], [37, 502, 129, 0, 1, 105, 0, 0, 0, 10, 0], [33, 1, 712, 0, 1, 40, 5, 0, 0, 1, 0], [0, 0, 1, 654, 11, 20, 1, 77, 0, 3, 18], [81, 38, 65, 15, 1070, 631, 2, 44, 0, 40, 78], [89, 5, 55, 0, 54, 1660, 32, 16, 0, 36, 18], [0, 0, 1, 0, 10, 42, 3192, 0, 32, 7, 1], [0, 0, 0, 0, 0, 0, 5, 1740, 0, 0, 2], [0, 0, 0, 0, 0, 6, 20, 12, 1775, 0, 0], [17, 0, 4, 4, 45, 572, 84, 0, 4, 890, 2], [95, 2, 15, 10, 421, 752, 67, 57, 9, 140, 316]]"
41,76.03779953,0.711479304,0.771793631,0.768033152,0.745529969,1241551808,78.66795367,91.32653061,75.40983607,79.49044586,49.70930233,28.75318066,91.50684932,98.85518031,97.51792609,84.27866831,69.32059448,"[[815, 75, 38, 0, 19, 0, 0, 1, 0, 38, 50], [35, 716, 10, 0, 10, 1, 0, 0, 0, 12, 0], [39, 140, 598, 0, 3, 0, 3, 0, 0, 8, 2], [0, 0, 0, 624, 1, 0, 0, 51, 0, 3, 106], [123, 149, 15, 16, 1026, 23, 0, 6, 0, 127, 579], [189, 55, 126, 5, 213, 565, 25, 1, 0, 281, 505], [2, 0, 7, 1, 46, 3, 3006, 0, 59, 112, 49], [0, 0, 0, 0, 0, 0, 5, 1727, 1, 0, 14], [0, 0, 0, 0, 2, 0, 11, 5, 1768, 0, 27], [44, 9, 15, 0, 35, 24, 29, 0, 0, 1367, 99], [114, 36, 18, 2, 134, 1, 20, 23, 3, 227, 1306]]"
42,70.0641242,0.832171188,0.791574555,0.675763321,0.668549236,1269556736,73.45559846,12.37244898,83.22824716,83.69426752,56.39534884,91.09414758,83.77473364,98.34001145,98.12465527,40.56720099,22.29299363,"[[761, 0, 27, 0, 18, 217, 0, 0, 0, 5, 8], [25, 97, 447, 0, 7, 208, 0, 0, 0, 0, 0], [33, 0, 660, 0, 2, 98, 0, 0, 0, 0, 0], [0, 0, 0, 657, 16, 20, 0, 60, 0, 1, 31], [67, 1, 54, 12, 1164, 667, 0, 5, 0, 1, 93], [56, 0, 9, 0, 73, 1790, 3, 2, 0, 8, 24], [0, 0, 0, 1, 39, 423, 2752, 0, 57, 9, 4], [0, 0, 0, 7, 0, 1, 4, 1718, 2, 0, 15], [0, 0, 0, 0, 0, 10, 7, 0, 1779, 0, 17], [11, 0, 1, 1, 76, 834, 20, 0, 1, 658, 20], [70, 0, 4, 10, 504, 818, 21, 12, 7, 18, 420]]"
43,73.16346046,0.76294629,0.807534358,0.72716021,0.725486346,1297561664,78.47490347,68.36734694,80.70617907,82.42038217,18.84689922,87.32824427,98.99543379,98.96966228,97.62824049,55.5487053,32.59023355,"[[813, 0, 25, 0, 0, 169, 10, 0, 0, 7, 12], [44, 536, 51, 0, 0, 142, 1, 0, 0, 10, 0], [35, 14, 640, 0, 0, 94, 9, 0, 0, 1, 0], [0, 0, 0, 647, 0, 11, 8, 75, 0, 5, 39], [97, 19, 56, 52, 389, 1169, 5, 15, 0, 49, 213], [72, 4, 18, 0, 0, 1716, 70, 7, 0, 47, 31], [0, 0, 0, 0, 0, 11, 3252, 0, 11, 11, 0], [0, 0, 0, 3, 0, 0, 5, 1729, 2, 0, 8], [0, 0, 0, 0, 0, 5, 36, 1, 1770, 0, 1], [14, 0, 0, 3, 6, 515, 169, 0, 0, 901, 14], [101, 3, 0, 6, 10, 838, 99, 35, 1, 177, 614]]"
44,77.35403307,0.652868608,0.772192078,0.770137545,0.763926809,1325566592,57.33590734,78.18877551,92.1815889,84.84076433,66.23062016,56.69211196,93.75951294,99.2558672,99.17264203,74.90752158,44.58598726,"[[594, 75, 113, 0, 126, 57, 2, 3, 0, 31, 35], [7, 613, 81, 0, 50, 19, 0, 0, 0, 14, 0], [32, 1, 731, 0, 16, 6, 3, 0, 0, 4, 0], [0, 0, 1, 666, 1, 2, 0, 75, 0, 2, 38], [41, 51, 57, 22, 1367, 176, 0, 22, 0, 66, 262], [24, 17, 129, 7, 351, 1114, 18, 13, 6, 128, 158], [0, 0, 5, 1, 40, 10, 3080, 0, 71, 72, 6], [0, 0, 0, 1, 0, 0, 5, 1734, 1, 0, 6], [0, 0, 0, 0, 1, 4, 8, 2, 1798, 0, 0], [4, 2, 15, 6, 118, 174, 31, 0, 5, 1215, 52], [10, 14, 30, 21, 556, 135, 30, 55, 9, 184, 840]]"
45,76.31342108,0.673088433,0.789243057,0.76606829,0.760310995,1358239008,73.84169884,73.34183673,92.30769231,82.03821656,70.6879845,31.90839695,90.77625571,99.02690326,99.06232763,71.08508015,58.59872611,"[[765, 20, 72, 0, 108, 6, 1, 1, 0, 23, 40], [32, 575, 101, 0, 65, 1, 0, 0, 0, 10, 0], [32, 1, 732, 0, 21, 3, 1, 0, 0, 1, 2], [0, 0, 1, 644, 1, 0, 0, 75, 0, 1, 63], [75, 20, 71, 10, 1459, 39, 0, 9, 0, 20, 361], [95, 5, 153, 8, 634, 627, 12, 2, 1, 97, 331], [0, 0, 17, 1, 99, 1, 2982, 0, 81, 84, 20], [0, 0, 0, 1, 0, 0, 5, 1730, 1, 0, 10], [0, 0, 0, 0, 4, 0, 4, 2, 1796, 0, 7], [14, 3, 18, 2, 193, 56, 25, 0, 4, 1153, 154], [53, 4, 18, 6, 527, 17, 18, 32, 7, 98, 1104]]"
46,77.79277759,0.627710215,0.780582253,0.780734614,0.767485814,1393245168,71.52509653,81.25,92.43379571,85.35031847,70.54263566,56.33587786,95.52511416,99.2558672,98.95201324,79.34648582,28.29087049,"[[741, 29, 75, 0, 101, 45, 5, 1, 1, 31, 7], [31, 637, 58, 0, 36, 8, 0, 0, 0, 14, 0], [32, 6, 733, 0, 7, 6, 4, 0, 0, 5, 0], [0, 0, 0, 670, 6, 3, 1, 72, 0, 10, 23], [70, 63, 30, 16, 1456, 162, 0, 23, 0, 133, 111], [69, 17, 107, 7, 365, 1107, 33, 10, 3, 198, 49], [0, 0, 1, 1, 23, 7, 3138, 0, 59, 55, 1], [0, 0, 0, 4, 0, 0, 5, 1734, 1, 0, 3], [0, 0, 1, 0, 0, 4, 11, 2, 1794, 0, 1], [10, 2, 9, 2, 128, 132, 41, 0, 5, 1287, 6], [62, 15, 19, 22, 649, 136, 49, 45, 9, 345, 533]]"
47,73.73720328,0.785874058,0.823873937,0.733194922,0.731088378,1416582608,67.85714286,70.15306122,78.31021438,86.24203822,52.90697674,91.65394402,90.95890411,98.96966228,98.67622725,66.64611591,4.140127389,"[[703, 1, 26, 0, 11, 272, 2, 0, 0, 21, 0], [2, 550, 15, 0, 5, 202, 0, 0, 0, 10, 0], [32, 6, 621, 0, 3, 127, 1, 0, 0, 3, 0], [0, 0, 0, 677, 17, 16, 0, 62, 0, 9, 4], [39, 54, 5, 14, 1092, 773, 0, 3, 0, 78, 6], [17, 1, 3, 0, 48, 1801, 9, 3, 1, 79, 3], [0, 0, 0, 1, 19, 161, 2988, 0, 52, 64, 0], [0, 0, 0, 7, 0, 3, 5, 1729, 2, 1, 0], [0, 0, 0, 0, 0, 10, 14, 0, 1789, 0, 0], [1, 0, 0, 0, 35, 483, 19, 0, 3, 1081, 0], [14, 0, 0, 19, 486, 949, 43, 24, 12, 259, 78]]"
48,74.39532006,0.725456344,0.791694986,0.7437777,0.729722268,1446921280,92.95366795,64.92346939,84.36317781,80,71.75387597,48.04071247,94.94672755,99.42759015,98.95201324,67.87916153,14.91507431,"[[963, 0, 2, 0, 55, 1, 3, 0, 0, 12, 0], [197, 509, 46, 0, 19, 10, 0, 0, 0, 3, 0], [101, 0, 669, 0, 14, 4, 4, 0, 0, 1, 0], [0, 0, 1, 628, 81, 6, 1, 57, 0, 3, 8], [313, 7, 16, 0, 1481, 122, 0, 13, 0, 77, 35], [326, 3, 87, 0, 443, 944, 29, 4, 2, 112, 15], [13, 0, 2, 0, 60, 6, 3119, 0, 55, 30, 0], [0, 0, 0, 1, 0, 0, 5, 1737, 1, 0, 3], [5, 0, 0, 0, 0, 0, 13, 1, 1794, 0, 0], [162, 0, 2, 0, 156, 149, 47, 0, 5, 1101, 0], [194, 5, 7, 7, 935, 134, 48, 30, 15, 228, 281]]"
49,79.12588593,0.624223551,0.78937668,0.79379348,0.782151459,1477259952,82.52895753,83.16326531,82.47162673,84.33121019,42.15116279,64.07124682,96.98630137,99.65655409,97.62824049,85.14180025,55.04246285,"[[855, 10, 26, 0, 6, 53, 10, 2, 1, 45, 28], [48, 652, 4, 0, 3, 52, 0, 0, 0, 25, 0], [42, 48, 654, 0, 3, 34, 5, 0, 0, 6, 1], [0, 0, 0, 662, 1, 3, 1, 75, 0, 3, 40], [105, 90, 5, 78, 870, 269, 1, 45, 0, 168, 433], [141, 20, 16, 9, 52, 1259, 44, 21, 9, 199, 195], [0, 0, 0, 1, 4, 7, 3186, 0, 38, 46, 3], [0, 0, 0, 1, 0, 0, 5, 1741, 0, 0, 0], [0, 0, 0, 0, 0, 3, 20, 20, 1770, 0, 0], [15, 0, 2, 5, 14, 107, 50, 0, 4, 1381, 44], [113, 13, 7, 27, 89, 118, 55, 87, 5, 333, 1037]]"
