Round,Accuracy,Loss,Precision,Recall,F1-Score,Communication_Cost,Class_0_Accuracy,Class_1_Accuracy,Class_2_Accuracy,Class_3_Accuracy,Class_4_Accuracy,Class_5_Accuracy,Class_6_Accuracy,Class_7_Accuracy,Class_8_Accuracy,Class_9_Accuracy,Class_10_Accuracy,Confusion_Matrix
45,77.31465857,0.665297227,0.763853511,0.777927713,0.763248552,1089973092,75.0965251,77.93367347,92.81210593,84.20382166,57.31589147,44.52926209,94.15525114,99.37034917,98.84169884,75.09247842,56.36942675,"[[778, 54, 60, 0, 47, 17, 4, 8, 0, 24, 44], [40, 611, 78, 0, 40, 3, 0, 0, 0, 12, 0], [34, 3, 736, 0, 5, 5, 4, 0, 0, 3, 3], [0, 0, 1, 661, 1, 0, 0, 73, 0, 1, 48], [93, 47, 82, 24, 1183, 96, 0, 38, 0, 66, 435], [144, 26, 126, 6, 247, 875, 40, 11, 8, 167, 315], [0, 0, 17, 1, 47, 2, 3093, 0, 78, 41, 6], [0, 0, 0, 0, 0, 0, 5, 1736, 1, 0, 5], [0, 0, 2, 0, 0, 0, 12, 2, 1792, 0, 5], [43, 6, 24, 5, 81, 92, 44, 0, 5, 1218, 104], [116, 13, 28, 13, 293, 43, 49, 70, 14, 183, 1062]]"
46,75.08156148,0.695000899,0.764168103,0.75892334,0.739291505,1118065182,69.88416988,78.57142857,92.68600252,85.0955414,70.73643411,28.956743,91.96347032,99.37034917,99.28295643,79.83970407,38.42887473,"[[724, 72, 74, 0, 102, 3, 2, 8, 0, 26, 25], [23, 616, 74, 0, 59, 0, 0, 0, 0, 12, 0], [32, 3, 735, 0, 14, 3, 3, 0, 0, 3, 0], [0, 0, 1, 668, 2, 0, 0, 72, 0, 4, 38], [75, 40, 71, 19, 1460, 27, 0, 47, 0, 114, 211], [109, 24, 155, 10, 632, 569, 34, 11, 9, 226, 186], [0, 0, 7, 1, 99, 1, 3021, 0, 81, 72, 3], [0, 0, 0, 0, 0, 0, 5, 1736, 1, 0, 5], [0, 0, 2, 0, 0, 0, 8, 2, 1800, 0, 1], [18, 8, 25, 6, 186, 22, 32, 0, 5, 1295, 25], [88, 17, 29, 15, 605, 13, 45, 71, 20, 257, 724]]"
47,76.20654742,0.696942274,0.776442279,0.767996257,0.747197412,1136793242,72.68339768,79.59183673,89.91172762,86.75159236,68.94379845,69.3129771,91.35464231,99.48483114,99.22779923,74.47595561,13.05732484,"[[753, 52, 38, 0, 59, 101, 2, 7, 0, 24, 0], [31, 624, 53, 0, 42, 22, 0, 0, 0, 12, 0], [37, 6, 713, 0, 11, 20, 3, 0, 0, 3, 0], [0, 0, 1, 681, 17, 4, 0, 70, 0, 8, 4], [74, 45, 44, 18, 1423, 258, 0, 42, 0, 119, 41], [88, 18, 58, 3, 235, 1362, 18, 8, 6, 157, 12], [0, 0, 7, 1, 88, 37, 3001, 0, 75, 75, 1], [0, 0, 0, 1, 0, 0, 5, 1738, 1, 0, 2], [0, 0, 1, 0, 0, 4, 8, 1, 1799, 0, 0], [17, 2, 8, 2, 141, 213, 24, 0, 6, 1208, 1], [102, 13, 17, 19, 756, 244, 51, 70, 29, 337, 246]]"
48,75.43030712,0.729234678,0.784512172,0.753335421,0.731539467,1161139720,84.65250965,70.53571429,82.97604035,84.7133758,62.40310078,74.04580153,95.82952816,99.48483114,98.73138445,68.92725031,6.369426752,"[[877, 5, 28, 0, 28, 75, 4, 3, 0, 16, 0], [88, 553, 53, 0, 13, 65, 0, 0, 0, 12, 0], [78, 5, 658, 0, 8, 38, 5, 0, 0, 1, 0], [0, 0, 0, 665, 17, 12, 9, 69, 0, 9, 4], [148, 13, 51, 9, 1288, 410, 1, 35, 1, 95, 13], [205, 4, 19, 0, 115, 1455, 37, 8, 6, 110, 6], [0, 0, 0, 0, 19, 28, 3148, 0, 66, 24, 0], [0, 0, 0, 1, 0, 1, 5, 1738, 1, 0, 1], [2, 0, 0, 0, 0, 3, 17, 1, 1790, 0, 0], [89, 0, 2, 1, 91, 248, 68, 0, 5, 1118, 0], [161, 1, 8, 10, 636, 442, 94, 69, 29, 314, 120]]"
49,76.13904826,0.698401574,0.777429359,0.760119013,0.744988382,1185486198,85.42471042,72.70408163,79.31904161,84.33121019,53.14922481,71.80661578,96.49923896,99.54207212,98.12465527,76.38717633,18.84288747,"[[885, 3, 23, 0, 16, 71, 5, 7, 0, 23, 3], [91, 570, 40, 0, 6, 62, 0, 0, 0, 15, 0], [88, 21, 629, 0, 3, 42, 7, 0, 0, 3, 0], [0, 0, 0, 662, 2, 6, 9, 71, 0, 13, 22], [186, 54, 20, 17, 1097, 426, 1, 49, 0, 144, 70], [223, 6, 11, 1, 67, 1411, 53, 9, 5, 160, 19], [1, 0, 1, 0, 11, 15, 3170, 0, 59, 28, 0], [0, 0, 0, 1, 0, 0, 5, 1739, 0, 0, 2], [4, 0, 0, 0, 0, 0, 21, 9, 1779, 0, 0], [97, 0, 0, 0, 41, 169, 69, 0, 5, 1239, 2], [196, 1, 9, 9, 331, 363, 99, 80, 13, 428, 355]]"
50,76.35279559,0.700990428,0.792928609,0.763641648,0.758126297,1207959870,83.3011583,77.04081633,82.84993695,81.27388535,34.88372093,80.45801527,95.70776256,99.48483114,97.68339768,62.57706535,44.74522293,"[[863, 9, 28, 0, 2, 90, 4, 8, 0, 11, 21], [63, 604, 41, 0, 1, 64, 0, 0, 0, 11, 0], [71, 5, 657, 0, 0, 52, 5, 0, 0, 1, 2], [0, 0, 0, 638, 0, 10, 8, 73, 0, 1, 55], [180, 77, 14, 24, 720, 686, 0, 40, 0, 21, 302], [174, 13, 18, 0, 8, 1581, 30, 5, 0, 58, 78], [2, 0, 2, 0, 10, 46, 3144, 0, 58, 15, 8], [0, 0, 0, 0, 0, 0, 5, 1738, 0, 0, 4], [2, 0, 0, 0, 0, 4, 18, 9, 1771, 0, 9], [78, 0, 4, 1, 15, 366, 71, 0, 5, 1015, 67], [174, 5, 13, 5, 69, 498, 59, 65, 5, 148, 843]]"
51,78.56901789,0.649536329,0.788572465,0.784717736,0.78128013,1230433542,78.08880309,87.11734694,81.96721311,84.07643312,56.87984496,74.75826972,95.67732116,99.37034917,98.84169884,58.32305795,48.08917197,"[[809, 38, 30, 0, 14, 92, 6, 7, 0, 11, 29], [38, 683, 3, 0, 18, 33, 0, 0, 0, 7, 2], [46, 26, 650, 0, 7, 57, 4, 0, 0, 0, 3], [0, 0, 1, 660, 0, 5, 1, 72, 0, 0, 46], [96, 101, 6, 20, 1174, 311, 0, 37, 0, 10, 309], [113, 26, 27, 3, 101, 1469, 32, 5, 9, 39, 141], [0, 0, 3, 0, 25, 28, 3143, 0, 74, 8, 4], [0, 0, 0, 0, 0, 0, 5, 1736, 0, 0, 6], [0, 0, 0, 0, 0, 4, 13, 2, 1792, 0, 2], [37, 5, 6, 4, 88, 309, 81, 0, 5, 946, 141], [118, 16, 15, 10, 359, 235, 54, 62, 12, 97, 906]]"
52,77.18528518,0.67085404,0.785177041,0.768831164,0.765876435,1258525632,69.4015444,89.79591837,78.05800757,83.56687898,63.12984496,78.37150127,93.85083714,99.54207212,99.06232763,57.33662145,33.59872611,"[[719, 87, 30, 0, 49, 114, 4, 7, 0, 10, 16], [9, 704, 6, 0, 28, 29, 0, 0, 0, 7, 1], [34, 56, 619, 0, 13, 66, 3, 0, 0, 1, 1], [0, 0, 1, 656, 7, 7, 0, 75, 0, 0, 39], [52, 117, 6, 5, 1303, 338, 0, 44, 0, 10, 189], [54, 34, 33, 3, 158, 1540, 19, 7, 7, 32, 78], [0, 0, 1, 0, 56, 54, 3083, 0, 74, 13, 4], [0, 0, 0, 0, 0, 0, 5, 1739, 0, 0, 3], [0, 0, 0, 0, 0, 5, 9, 2, 1796, 0, 1], [10, 9, 6, 1, 172, 378, 43, 0, 5, 930, 68], [79, 31, 8, 10, 601, 326, 35, 70, 14, 77, 633]]"
53,76.38654517,0.688218928,0.793216086,0.763058197,0.759955649,1282872110,71.91119691,81.25,84.74148802,83.43949045,51.88953488,86.81933842,93.78995434,99.59931311,99.11748483,60.85080148,25.95541401,"[[745, 41, 34, 0, 7, 178, 4, 11, 0, 10, 6], [14, 637, 41, 0, 3, 78, 0, 0, 0, 11, 0], [33, 1, 672, 0, 2, 80, 3, 0, 0, 2, 0], [0, 0, 1, 655, 2, 10, 2, 76, 0, 1, 38], [52, 108, 13, 7, 1071, 607, 0, 57, 1, 21, 127], [49, 15, 33, 1, 45, 1706, 18, 11, 10, 40, 37], [0, 0, 4, 0, 24, 88, 3081, 0, 73, 12, 3], [0, 0, 0, 0, 0, 0, 5, 1740, 0, 0, 2], [0, 0, 0, 0, 0, 5, 9, 2, 1797, 0, 0], [11, 3, 6, 1, 66, 486, 34, 0, 6, 987, 22], [84, 18, 9, 9, 375, 650, 35, 82, 21, 112, 489]]"
54,77.64090449,0.669643169,0.764053326,0.783869984,0.761872451,1303472976,84.55598456,77.42346939,92.1815889,83.82165605,55.8624031,64.78371501,93.54642314,99.71379508,99.22779923,77.4352651,33.70488323,"[[876, 14, 41, 0, 12, 42, 4, 11, 0, 15, 21], [58, 607, 89, 0, 3, 15, 0, 0, 0, 12, 0], [44, 1, 731, 0, 2, 7, 3, 0, 0, 5, 0], [0, 0, 1, 658, 1, 5, 1, 76, 0, 4, 39], [148, 73, 102, 10, 1153, 248, 0, 69, 0, 92, 169], [211, 18, 130, 1, 89, 1273, 21, 14, 6, 138, 64], [1, 0, 12, 0, 28, 34, 3073, 0, 76, 58, 3], [0, 0, 0, 0, 0, 0, 5, 1742, 0, 0, 0], [1, 0, 1, 0, 0, 0, 10, 2, 1799, 0, 0], [89, 2, 19, 1, 49, 166, 21, 0, 6, 1256, 13], [160, 25, 27, 13, 365, 219, 41, 87, 20, 292, 635]]"
55,78.34964563,0.656693073,0.773092419,0.789484465,0.77114008,1329692260,85.42471042,80.6122449,90.92055485,83.31210191,51.01744186,67.68447837,95.76864536,99.65655409,98.12465527,74.72256473,41.18895966,"[[885, 14, 39, 0, 9, 43, 4, 7, 0, 11, 24], [68, 632, 58, 0, 0, 14, 0, 0, 0, 12, 0], [50, 3, 721, 0, 0, 10, 4, 0, 0, 4, 1], [0, 0, 1, 654, 0, 4, 2, 76, 0, 3, 45], [172, 91, 68, 19, 1053, 304, 1, 56, 0, 70, 230], [229, 25, 87, 1, 62, 1330, 31, 10, 2, 112, 76], [1, 0, 7, 0, 14, 25, 3146, 0, 54, 36, 2], [0, 0, 0, 0, 0, 0, 5, 1741, 0, 0, 1], [2, 0, 0, 0, 0, 2, 20, 3, 1779, 0, 7], [113, 3, 17, 1, 39, 172, 42, 0, 5, 1212, 18], [174, 23, 24, 11, 243, 236, 56, 69, 9, 263, 776]]"
56,79.04713691,0.620432282,0.785899642,0.792832556,0.783151464,1352165932,84.84555985,79.46428571,91.42496847,82.80254777,62.59689922,67.83715013,95.79908676,99.48483114,98.34528406,68.80394575,40.71125265,"[[879, 13, 38, 0, 25, 34, 4, 6, 0, 12, 25], [54, 623, 57, 0, 29, 9, 0, 0, 0, 12, 0], [43, 1, 725, 0, 3, 13, 5, 0, 0, 2, 1], [0, 0, 1, 650, 1, 4, 2, 75, 0, 1, 51], [137, 69, 35, 8, 1292, 235, 0, 40, 0, 31, 217], [195, 15, 54, 1, 147, 1333, 31, 4, 4, 81, 100], [0, 0, 5, 0, 30, 20, 3147, 0, 57, 24, 2], [0, 0, 0, 0, 0, 0, 5, 1738, 0, 0, 4], [0, 0, 0, 0, 0, 3, 17, 2, 1783, 0, 8], [92, 3, 14, 2, 105, 190, 44, 0, 5, 1116, 51], [133, 10, 18, 10, 479, 201, 54, 56, 9, 147, 767]]"
57,78.01214985,0.636874516,0.800887897,0.775679821,0.776244191,1374639604,84.45945946,73.59693878,84.2370744,82.42038217,63.46899225,79.49109415,95.03805175,99.14138523,97.84886928,61.22071517,32.32484076,"[[875, 2, 31, 0, 36, 64, 4, 5, 0, 11, 8], [54, 577, 51, 0, 43, 51, 0, 0, 0, 8, 0], [42, 0, 668, 0, 9, 69, 3, 0, 0, 2, 0], [0, 0, 0, 647, 7, 12, 0, 71, 0, 0, 48], [106, 52, 17, 1, 1310, 386, 0, 17, 0, 17, 158], [139, 5, 12, 0, 125, 1562, 19, 3, 1, 42, 57], [0, 0, 0, 0, 34, 53, 3122, 0, 53, 20, 3], [0, 0, 0, 0, 0, 0, 5, 1732, 0, 0, 10], [0, 0, 0, 0, 0, 5, 15, 3, 1774, 0, 16], [68, 0, 5, 1, 140, 334, 32, 0, 5, 993, 44], [119, 1, 6, 6, 542, 434, 40, 37, 4, 86, 609]]"
58,78.27652154,0.631972692,0.806941578,0.778798633,0.782695703,1395240470,87.54826255,77.55102041,79.19293821,82.92993631,63.75968992,72.26463104,93.97260274,98.62621637,98.01434087,52.71270037,50.10615711,"[[907, 4, 19, 0, 30, 46, 3, 1, 0, 7, 19], [71, 608, 23, 0, 47, 26, 0, 0, 0, 4, 5], [64, 6, 628, 0, 15, 74, 3, 0, 0, 0, 3], [0, 0, 0, 651, 2, 6, 0, 65, 0, 0, 61], [126, 63, 3, 2, 1316, 275, 0, 9, 0, 3, 267], [197, 8, 5, 0, 145, 1420, 18, 1, 2, 23, 146], [3, 0, 0, 1, 47, 55, 3087, 0, 54, 17, 21], [0, 0, 0, 0, 0, 0, 5, 1723, 0, 0, 19], [0, 0, 0, 0, 0, 5, 11, 1, 1777, 0, 19], [112, 0, 0, 0, 128, 316, 36, 0, 4, 855, 171], [137, 5, 0, 5, 444, 253, 33, 28, 3, 32, 944]]"
59,78.62526718,0.628193333,0.81695901,0.782440603,0.788703183,1413968530,83.78378378,84.05612245,74.90542245,82.5477707,57.4127907,79.94910941,92.48097412,98.34001145,97.90402648,52.40443896,56.90021231,"[[868, 15, 18, 0, 13, 89, 3, 0, 0, 7, 23], [37, 659, 1, 0, 24, 54, 0, 0, 0, 4, 5], [45, 24, 594, 0, 5, 119, 2, 0, 0, 0, 4], [0, 0, 0, 648, 1, 6, 0, 64, 0, 0, 66], [88, 78, 3, 2, 1185, 389, 0, 5, 0, 3, 311], [109, 16, 4, 0, 85, 1571, 13, 0, 0, 21, 146], [4, 0, 0, 1, 40, 98, 3038, 0, 54, 19, 31], [0, 0, 0, 0, 0, 1, 4, 1718, 1, 0, 23], [0, 0, 0, 0, 0, 6, 10, 1, 1775, 0, 21], [52, 4, 0, 0, 81, 420, 24, 0, 4, 850, 187], [123, 16, 0, 3, 287, 310, 24, 16, 2, 31, 1072]]"
60,78.40589493,0.618285542,0.801535537,0.784115968,0.783985408,1438315008,80.40540541,81.12244898,82.84993695,84.58598726,65.01937984,79.94910941,91.62861492,99.37034917,98.89685604,62.02219482,36.67728238,"[[833, 19, 28, 0, 38, 96, 3, 1, 0, 9, 9], [25, 636, 36, 0, 38, 40, 0, 0, 0, 9, 0], [34, 3, 657, 0, 9, 85, 2, 0, 0, 2, 1], [0, 0, 1, 664, 5, 5, 0, 73, 0, 0, 37], [63, 66, 20, 4, 1342, 361, 0, 34, 0, 14, 160], [74, 21, 19, 2, 144, 1571, 12, 4, 5, 48, 65], [0, 0, 0, 1, 60, 88, 3010, 0, 75, 47, 4], [0, 0, 0, 0, 0, 0, 5, 1736, 0, 0, 6], [0, 0, 0, 0, 0, 4, 9, 1, 1793, 0, 6], [28, 7, 6, 2, 146, 352, 20, 0, 5, 1006, 50], [102, 14, 2, 11, 587, 309, 26, 45, 13, 84, 691]]"
61,79.58150523,0.613284585,0.781906929,0.799587142,0.786914538,1457043068,80.88803089,82.90816327,92.1815889,82.67515924,59.98062016,62.44274809,94.55098935,99.71379508,99.22779923,71.20838471,53.76857749,"[[838, 42, 40, 0, 30, 34, 5, 7, 0, 11, 29], [29, 650, 60, 0, 25, 8, 0, 0, 0, 12, 0], [36, 1, 731, 0, 2, 14, 4, 0, 0, 3, 2], [0, 0, 1, 649, 1, 2, 1, 76, 0, 1, 54], [95, 94, 54, 7, 1238, 199, 0, 70, 0, 28, 279], [130, 28, 96, 2, 152, 1227, 21, 18, 15, 96, 180], [0, 0, 12, 0, 23, 13, 3106, 0, 79, 46, 6], [0, 0, 0, 0, 0, 0, 5, 1742, 0, 0, 0], [0, 0, 0, 0, 0, 2, 7, 4, 1799, 0, 1], [46, 13, 21, 2, 93, 167, 29, 0, 6, 1155, 90], [115, 27, 20, 7, 312, 112, 34, 80, 21, 143, 1013]]"
62,77.14028575,0.659549203,0.769510157,0.776414587,0.757098469,1477643934,80.30888031,75.6377551,93.44262295,81.52866242,68.60465116,44.52926209,92.87671233,99.71379508,99.50358522,76.88039457,41.02972399,"[[832, 24, 75, 0, 70, 0, 4, 9, 0, 13, 9], [41, 593, 106, 0, 30, 2, 0, 0, 0, 12, 0], [35, 1, 741, 0, 4, 5, 3, 0, 0, 4, 0], [0, 0, 1, 640, 7, 0, 1, 76, 0, 3, 57], [127, 52, 98, 3, 1416, 66, 0, 66, 0, 67, 169], [184, 20, 196, 1, 366, 875, 22, 14, 7, 153, 127], [0, 0, 40, 0, 43, 0, 3051, 0, 82, 64, 5], [0, 0, 0, 0, 0, 0, 4, 1742, 1, 0, 0], [0, 0, 2, 0, 0, 0, 5, 2, 1804, 0, 0], [68, 18, 40, 0, 137, 59, 23, 0, 6, 1247, 24], [122, 22, 35, 6, 533, 55, 33, 70, 27, 208, 773]]"
63,77.60715491,0.65589563,0.777455452,0.777842672,0.761019979,1505736024,83.49420849,69.51530612,92.93820933,81.14649682,66.76356589,55.21628499,93.15068493,99.71379508,99.50358522,79.0998767,35.08492569,"[[865, 11, 61, 0, 64, 5, 4, 7, 0, 15, 4], [51, 545, 141, 0, 29, 6, 0, 0, 0, 12, 0], [39, 1, 737, 0, 3, 6, 3, 0, 0, 4, 0], [0, 0, 1, 637, 3, 1, 2, 76, 0, 7, 58], [141, 17, 106, 3, 1378, 133, 0, 63, 0, 104, 119], [207, 6, 147, 1, 229, 1085, 20, 16, 6, 170, 78], [0, 0, 27, 0, 34, 9, 3060, 0, 81, 70, 4], [0, 0, 0, 0, 0, 0, 5, 1742, 0, 0, 0], [0, 0, 2, 0, 0, 0, 5, 2, 1804, 0, 0], [85, 1, 23, 0, 93, 105, 19, 0, 6, 1283, 7], [141, 1, 30, 5, 498, 100, 34, 72, 32, 310, 661]]"
64,78.9121386,0.622870572,0.788854134,0.79244231,0.77958629,1524464084,84.16988417,72.70408163,92.43379571,82.92993631,61.28875969,62.90076336,92.75494673,99.54207212,98.73138445,81.87422935,42.3566879,"[[872, 5, 47, 0, 34, 38, 4, 4, 0, 20, 12], [54, 570, 99, 0, 30, 19, 0, 0, 0, 12, 0], [40, 0, 733, 0, 2, 10, 3, 0, 0, 5, 0], [0, 0, 1, 651, 1, 2, 1, 76, 0, 6, 47], [142, 14, 78, 11, 1265, 217, 0, 42, 0, 129, 166], [180, 7, 96, 1, 139, 1236, 17, 7, 2, 192, 88], [0, 0, 10, 0, 23, 35, 3047, 0, 74, 91, 5], [0, 0, 0, 0, 0, 0, 5, 1739, 0, 0, 3], [0, 0, 2, 0, 0, 0, 10, 3, 1790, 0, 8], [75, 0, 15, 0, 56, 113, 18, 0, 6, 1328, 11], [152, 0, 22, 8, 315, 121, 37, 54, 14, 363, 798]]"
65,79.60962988,0.59446495,0.787471415,0.801264859,0.788372235,1546937756,85.90733591,80.10204082,90.54224464,83.43949045,53.39147287,59.18575064,95.00761035,99.54207212,98.06949807,79.03822441,57.1656051,"[[890, 9, 37, 0, 24, 26, 4, 5, 0, 14, 27], [54, 628, 51, 0, 31, 8, 0, 0, 0, 12, 0], [42, 9, 718, 0, 4, 11, 4, 0, 0, 4, 1], [0, 0, 1, 655, 0, 2, 1, 76, 0, 2, 48], [151, 57, 38, 34, 1102, 193, 0, 49, 0, 84, 356], [199, 22, 66, 2, 120, 1163, 24, 8, 1, 149, 211], [0, 0, 3, 0, 19, 17, 3121, 0, 67, 49, 9], [0, 0, 0, 0, 0, 0, 5, 1739, 0, 0, 3], [2, 0, 0, 0, 0, 0, 10, 6, 1778, 0, 17], [84, 1, 14, 0, 53, 114, 26, 0, 6, 1282, 42], [154, 11, 17, 11, 184, 84, 40, 53, 7, 246, 1077]]"
66,78.1921476,0.619382728,0.807345679,0.786614564,0.782766843,1565665816,83.10810811,84.18367347,86.63303909,82.03821656,52.66472868,42.08651399,93.97260274,98.74069834,97.84886928,62.57706535,81.42250531,"[[861, 19, 35, 0, 54, 3, 4, 5, 0, 11, 44], [37, 660, 17, 0, 54, 3, 0, 0, 0, 2, 11], [37, 22, 687, 0, 28, 8, 3, 0, 0, 0, 8], [0, 0, 0, 644, 1, 0, 0, 72, 0, 0, 68], [99, 91, 3, 22, 1087, 52, 0, 18, 0, 7, 685], [138, 19, 55, 6, 266, 827, 18, 1, 1, 40, 594], [0, 0, 6, 1, 52, 2, 3087, 0, 58, 34, 45], [0, 0, 0, 0, 0, 0, 5, 1725, 0, 0, 17], [2, 0, 0, 0, 0, 0, 9, 5, 1774, 0, 23], [49, 5, 13, 0, 78, 111, 36, 0, 5, 1015, 310], [90, 10, 11, 5, 148, 7, 14, 30, 4, 31, 1534]]"
67,77.97277534,0.62555341,0.812155022,0.781391445,0.782585213,1590012294,82.52895753,85.07653061,83.35435057,79.61783439,53.24612403,53.58778626,91.90258752,98.34001145,97.40761169,51.2946979,83.17409766,"[[855, 19, 33, 0, 40, 11, 3, 1, 0, 10, 64], [35, 667, 9, 0, 52, 8, 0, 0, 0, 0, 13], [36, 46, 661, 0, 29, 10, 3, 0, 0, 0, 8], [0, 0, 1, 625, 0, 0, 0, 67, 0, 0, 92], [87, 86, 5, 5, 1099, 128, 0, 4, 0, 0, 650], [111, 21, 42, 0, 190, 1053, 9, 0, 0, 22, 517], [0, 0, 9, 1, 65, 43, 3019, 0, 54, 20, 74], [0, 0, 0, 0, 0, 0, 4, 1718, 0, 0, 25], [1, 0, 0, 0, 0, 1, 10, 6, 1766, 0, 29], [44, 5, 13, 0, 70, 207, 29, 0, 2, 832, 420], [86, 16, 11, 0, 139, 38, 11, 14, 0, 2, 1567]]"
68,79.4240072,0.604210916,0.812772161,0.793386003,0.794624354,1618104384,80.79150579,84.94897959,83.22824716,81.14649682,51.30813953,83.1043257,93.39421613,98.91242129,97.40761169,63.44019729,55.04246285,"[[837, 24, 32, 0, 10, 94, 3, 1, 0, 13, 22], [25, 666, 9, 0, 13, 61, 0, 0, 0, 8, 2], [34, 22, 660, 0, 1, 69, 3, 0, 0, 2, 2], [0, 0, 0, 637, 1, 11, 0, 72, 0, 0, 64], [78, 102, 6, 2, 1059, 487, 0, 11, 0, 12, 307], [86, 18, 30, 0, 49, 1633, 12, 1, 0, 38, 98], [0, 0, 5, 0, 24, 91, 3068, 0, 48, 32, 17], [0, 0, 0, 0, 0, 0, 5, 1728, 0, 0, 14], [0, 0, 0, 0, 0, 6, 16, 6, 1766, 0, 19], [36, 4, 5, 0, 51, 382, 29, 0, 4, 1029, 82], [110, 24, 10, 2, 216, 356, 30, 15, 1, 83, 1037]]"
69,80.52086849,0.572981116,0.800437827,0.806942853,0.797136321,1636832444,83.10810811,89.03061224,80.32786885,84.45859873,50,71.85750636,96.07305936,99.71379508,98.01434087,79.16152898,55.89171975,"[[861, 22, 31, 0, 12, 55, 6, 4, 0, 22, 23], [34, 698, 5, 0, 4, 31, 0, 0, 0, 12, 0], [39, 51, 637, 0, 1, 56, 4, 0, 0, 4, 1], [0, 0, 0, 663, 0, 4, 1, 74, 0, 3, 40], [109, 130, 7, 16, 1032, 322, 0, 51, 0, 79, 318], [130, 33, 25, 2, 52, 1412, 26, 8, 1, 143, 133], [0, 0, 2, 0, 9, 18, 3156, 0, 51, 39, 10], [0, 0, 0, 0, 0, 0, 5, 1742, 0, 0, 0], [0, 0, 0, 0, 0, 3, 14, 9, 1777, 0, 10], [49, 2, 6, 0, 40, 157, 42, 0, 3, 1284, 39], [139, 25, 9, 12, 145, 168, 43, 55, 3, 232, 1053]]"
70,79.92462594,0.571553919,0.789718844,0.804104137,0.78970533,1663051728,84.36293436,88.26530612,83.98486759,87.38853503,63.17829457,59.38931298,97.19939117,99.71379508,98.45559846,79.90135635,42.67515924,"[[874, 21, 30, 0, 50, 22, 8, 6, 0, 16, 9], [34, 692, 8, 0, 33, 5, 0, 0, 0, 12, 0], [43, 38, 666, 0, 19, 16, 8, 0, 0, 3, 0], [0, 0, 1, 686, 0, 2, 1, 72, 0, 3, 20], [105, 122, 5, 34, 1304, 148, 1, 78, 1, 103, 163], [166, 35, 28, 18, 217, 1167, 48, 16, 8, 161, 101], [0, 0, 0, 0, 15, 5, 3193, 0, 57, 14, 1], [0, 0, 0, 0, 0, 0, 5, 1742, 0, 0, 0], [0, 0, 0, 0, 0, 2, 16, 9, 1785, 0, 1], [54, 2, 9, 2, 88, 85, 72, 0, 3, 1296, 11], [130, 18, 9, 39, 402, 94, 65, 81, 7, 235, 804]]"
71,79.9358758,0.568172004,0.802392914,0.80207844,0.794922544,1689271012,86.96911197,82.5255102,86.8852459,86.24203822,70.15503876,59.89821883,96.01217656,99.71379508,98.73138445,70.03699137,45.11677282,"[[901, 12, 26, 0, 70, 4, 4, 5, 0, 11, 3], [42, 647, 32, 0, 46, 8, 0, 0, 0, 9, 0], [46, 5, 689, 0, 36, 10, 5, 0, 0, 2, 0], [0, 0, 1, 677, 2, 3, 1, 71, 0, 0, 30], [128, 87, 9, 9, 1448, 135, 0, 54, 0, 32, 162], [199, 19, 33, 8, 289, 1177, 32, 8, 6, 89, 105], [1, 0, 0, 0, 37, 10, 3154, 0, 68, 13, 2], [0, 0, 0, 0, 0, 0, 5, 1742, 0, 0, 0], [0, 0, 0, 0, 0, 2, 12, 8, 1790, 0, 1], [79, 3, 8, 3, 152, 136, 59, 0, 5, 1136, 41], [133, 12, 7, 17, 512, 114, 51, 65, 8, 115, 850]]"
72,79.92462594,0.564624405,0.808938037,0.800892032,0.797272063,1717363102,85.90733591,82.14285714,85.62421185,85.73248408,73.54651163,61.3740458,94.82496195,99.71379508,98.51075565,70.34525277,43.25902335,"[[890, 11, 28, 0, 79, 7, 4, 5, 0, 11, 1], [37, 644, 25, 0, 59, 10, 0, 0, 0, 9, 0], [42, 4, 679, 0, 44, 17, 4, 0, 0, 3, 0], [0, 0, 1, 673, 4, 3, 0, 72, 0, 0, 32], [99, 79, 4, 5, 1518, 146, 0, 39, 0, 32, 142], [174, 18, 29, 5, 319, 1206, 23, 7, 1, 92, 91], [0, 0, 0, 0, 61, 11, 3115, 0, 68, 25, 5], [0, 0, 0, 0, 0, 0, 5, 1742, 0, 0, 0], [0, 0, 0, 0, 0, 2, 10, 9, 1786, 0, 6], [67, 2, 7, 2, 176, 152, 37, 0, 4, 1141, 34], [116, 4, 7, 15, 582, 137, 36, 60, 4, 108, 815]]"
73,80.47586905,0.557098791,0.814296797,0.801710584,0.803535684,1739836774,79.92277992,80.86734694,85.49810845,82.03821656,68.3624031,73.63867684,93.75951294,99.71379508,98.17981247,74.78421702,45.11677282,"[[828, 17, 33, 0, 60, 61, 4, 4, 0, 20, 9], [17, 634, 33, 0, 57, 31, 0, 0, 0, 12, 0], [32, 3, 678, 0, 21, 51, 4, 0, 0, 4, 0], [0, 0, 1, 644, 3, 4, 1, 76, 0, 1, 55], [62, 75, 9, 2, 1411, 266, 0, 32, 0, 52, 155], [65, 17, 28, 0, 204, 1447, 18, 8, 1, 96, 81], [0, 0, 2, 0, 39, 46, 3080, 0, 63, 44, 11], [0, 0, 0, 0, 0, 0, 5, 1742, 0, 0, 0], [0, 0, 0, 0, 0, 3, 12, 9, 1780, 0, 9], [17, 0, 7, 0, 124, 207, 21, 0, 3, 1213, 30], [86, 0, 4, 3, 513, 185, 34, 54, 3, 152, 850]]"
