Round,Accuracy,Loss,Precision,Recall,F1-Score,Communication_Cost,Class_0_Accuracy,Class_1_Accuracy,Class_2_Accuracy,Class_3_Accuracy,Class_4_Accuracy,Class_5_Accuracy,Class_6_Accuracy,Class_7_Accuracy,Class_8_Accuracy,Class_9_Accuracy,Class_10_Accuracy,Confusion_Matrix
39,71.50410619867252,0.7840135876330541,0.7337427882778389,0.7215609898123927,0.6888128183533139,1180715435,77.7992277992278,73.21428571428571,82.21941992433796,85.60509554140128,70.63953488372093,21.47582697201018,95.55555555555556,97.30967372638808,98.7865416436845,83.41553637484587,7.6963906581740975,"[[806, 5, 11, 0, 104, 2, 9, 10, 1, 81, 7], [43, 574, 73, 0, 66, 1, 0, 0, 0, 27, 0], [70, 4, 652, 0, 54, 2, 4, 0, 0, 6, 1], [0, 0, 0, 672, 27, 0, 0, 72, 0, 11, 3], [110, 22, 64, 51, 1458, 17, 1, 51, 2, 212, 76], [153, 16, 113, 48, 681, 422, 91, 19, 13, 334, 75], [2, 0, 0, 0, 48, 3, 3139, 0, 48, 43, 2], [0, 0, 0, 3, 11, 0, 5, 1700, 21, 0, 7], [5, 0, 0, 1, 0, 0, 8, 8, 1791, 0, 0], [28, 0, 0, 11, 169, 5, 39, 0, 4, 1353, 13], [146, 14, 5, 23, 988, 29, 72, 54, 25, 383, 145]]"
40,64.52356845539431,0.9279197429259904,0.8213484314618306,0.6220987011806489,0.6143092522482514,1211050021,69.3050193050193,28.95408163265306,75.15762925598992,78.21656050955414,20.881782945736436,95.36895674300254,94.61187214611873,97.88208357183743,95.36679536679536,28.298397040690503,0.2653927813163482,"[[718, 4, 1, 0, 0, 294, 5, 6, 1, 7, 0], [18, 227, 281, 0, 0, 258, 0, 0, 0, 0, 0], [42, 0, 596, 0, 0, 151, 4, 0, 0, 0, 0], [0, 0, 0, 614, 5, 90, 0, 76, 0, 0, 0], [68, 4, 60, 7, 431, 1450, 1, 29, 0, 13, 1], [53, 2, 4, 0, 1, 1874, 16, 15, 0, 0, 0], [0, 0, 0, 0, 3, 166, 3108, 0, 8, 0, 0], [0, 0, 0, 0, 0, 29, 5, 1710, 3, 0, 0], [0, 0, 0, 0, 0, 29, 38, 17, 1729, 0, 0], [7, 0, 0, 1, 15, 1081, 59, 0, 0, 459, 0], [106, 0, 0, 0, 36, 1641, 43, 32, 4, 17, 5]]"
41,72.1228484643942,0.7842147858451596,0.6960862752372674,0.7076405655103342,0.6826490335821956,1241384607,76.15830115830116,89.28571428571429,35.30895334174023,85.22292993630573,60.85271317829457,47.8880407124682,96.40791476407915,98.85518030910131,97.95918367346938,71.5166461159063,18.949044585987263,"[[789, 78, 22, 0, 47, 16, 6, 15, 1, 32, 30], [38, 700, 0, 0, 31, 2, 0, 0, 0, 13, 0], [60, 402, 280, 0, 36, 6, 4, 0, 0, 4, 1], [0, 0, 0, 669, 21, 5, 0, 75, 0, 3, 12], [154, 166, 12, 42, 1256, 123, 1, 54, 0, 81, 175], [166, 68, 69, 20, 336, 941, 57, 23, 14, 127, 144], [2, 0, 1, 0, 42, 8, 3167, 0, 41, 16, 8], [0, 0, 0, 2, 0, 0, 5, 1727, 2, 0, 11], [5, 0, 0, 0, 0, 0, 8, 22, 1776, 0, 2], [41, 14, 0, 9, 143, 112, 54, 0, 2, 1160, 87], [154, 59, 14, 18, 692, 223, 77, 68, 16, 206, 357]]"
42,53.75182810214872,1.231054961681366,0.8019874011746677,0.5067456454401007,0.49899933895785475,1269385761,42.374517374517374,15.943877551020408,61.53846153846154,66.2420382165605,0.7267441860465116,99.6437659033079,79.08675799086758,96.73726388093876,94.26365140650856,0.8631319358816275,0.0,"[[439, 0, 0, 0, 0, 597, 0, 0, 0, 0, 0], [0, 125, 211, 0, 0, 448, 0, 0, 0, 0, 0], [0, 0, 488, 0, 0, 305, 0, 0, 0, 0, 0], [0, 0, 0, 520, 0, 224, 0, 41, 0, 0, 0], [3, 0, 0, 0, 15, 2044, 0, 2, 0, 0, 0], [0, 0, 0, 0, 0, 1958, 0, 7, 0, 0, 0], [0, 0, 0, 0, 0, 678, 2598, 0, 9, 0, 0], [0, 0, 0, 0, 0, 51, 4, 1690, 2, 0, 0], [0, 0, 0, 0, 0, 71, 20, 13, 1709, 0, 0], [0, 0, 0, 0, 0, 1595, 13, 0, 0, 14, 0], [0, 0, 0, 0, 0, 1857, 14, 12, 1, 0, 0]]"
43,64.42794465069187,0.9179496483729898,0.8338665599885907,0.6327582883334073,0.6327084564202339,1297386919,63.61003861003861,60.076530612244895,70.23959646910467,81.78343949044586,5.57170542635659,94.80916030534351,98.53881278538813,98.39725243274185,93.71207942636514,22.872996300863132,6.4225053078556265,"[[659, 4, 0, 0, 0, 352, 10, 4, 0, 7, 0], [13, 471, 42, 0, 0, 258, 0, 0, 0, 0, 0], [33, 2, 557, 0, 0, 196, 5, 0, 0, 0, 0], [0, 0, 0, 642, 0, 56, 0, 74, 0, 2, 11], [39, 3, 18, 25, 115, 1801, 1, 20, 0, 4, 38], [25, 1, 0, 0, 0, 1863, 49, 16, 0, 0, 11], [0, 0, 0, 0, 0, 40, 3237, 0, 8, 0, 0], [0, 0, 0, 2, 0, 11, 5, 1719, 3, 0, 7], [0, 0, 0, 0, 0, 16, 78, 20, 1699, 0, 0], [4, 0, 0, 3, 0, 1018, 197, 0, 0, 371, 29], [65, 0, 0, 0, 0, 1586, 75, 21, 5, 11, 121]]"
44,63.409832377095285,0.9175248451048522,0.8519517541024272,0.6170676355519042,0.6191503053236568,1325388078,46.13899613899614,64.28571428571429,65.19546027742749,84.3312101910828,8.817829457364342,96.89567430025446,98.53881278538813,97.4813966800229,93.65692222835081,20.406905055487055,3.0254777070063694,"[[478, 29, 0, 0, 0, 509, 11, 2, 1, 6, 0], [0, 504, 28, 0, 0, 252, 0, 0, 0, 0, 0], [2, 39, 517, 0, 0, 231, 4, 0, 0, 0, 0], [0, 0, 0, 662, 0, 50, 0, 71, 0, 0, 2], [4, 4, 17, 36, 182, 1793, 1, 15, 0, 2, 10], [0, 3, 0, 1, 0, 1904, 38, 15, 0, 0, 4], [0, 0, 0, 0, 0, 40, 3237, 0, 8, 0, 0], [0, 0, 0, 5, 0, 12, 5, 1703, 17, 0, 5], [0, 0, 0, 0, 0, 13, 93, 9, 1698, 0, 0], [0, 0, 0, 5, 4, 1110, 166, 0, 1, 331, 5], [0, 0, 0, 9, 0, 1707, 77, 21, 6, 7, 57]]"
45,71.5322308471144,0.7792729449679525,0.7504567622111114,0.7082806125681986,0.6944594509390243,1358056094,72.1042471042471,51.14795918367348,92.6860025220681,85.73248407643312,53.39147286821705,27.480916030534353,97.13850837138509,98.39725243274185,98.84169884169884,41.30702836004932,60.88110403397028,"[[747, 36, 60, 0, 36, 8, 13, 20, 1, 13, 102], [33, 401, 288, 0, 30, 3, 0, 0, 0, 0, 29], [33, 1, 735, 0, 9, 3, 5, 0, 0, 0, 7], [0, 0, 1, 673, 6, 0, 1, 75, 0, 0, 29], [86, 18, 111, 63, 1102, 25, 0, 44, 2, 1, 612], [102, 2, 207, 37, 236, 540, 88, 22, 28, 13, 690], [0, 0, 2, 0, 9, 2, 3191, 0, 62, 5, 14], [0, 0, 0, 3, 0, 0, 5, 1719, 9, 0, 11], [2, 0, 1, 0, 0, 0, 7, 11, 1792, 0, 0], [12, 1, 15, 9, 55, 67, 164, 0, 6, 670, 623], [117, 12, 32, 33, 360, 14, 65, 68, 25, 11, 1147]]"
46,74.361570480369,0.7528209562460295,0.7343585350206101,0.7393521811592755,0.7145441175224089,1393057539,63.61003861003861,70.28061224489795,92.05548549810845,85.47770700636943,63.08139534883721,66.7175572519084,98.08219178082192,98.91242129364625,98.06949806949807,69.72872996300863,7.2717622080679405,"[[659, 49, 55, 0, 57, 121, 17, 26, 1, 39, 12], [17, 551, 125, 0, 27, 49, 0, 0, 0, 15, 0], [32, 1, 730, 0, 11, 9, 7, 0, 0, 3, 0], [0, 0, 1, 671, 15, 8, 0, 75, 0, 12, 3], [60, 28, 92, 48, 1302, 288, 2, 69, 1, 124, 50], [41, 4, 143, 13, 195, 1311, 64, 24, 14, 130, 26], [0, 0, 2, 0, 11, 7, 3222, 0, 30, 12, 1], [0, 0, 0, 3, 0, 0, 5, 1728, 4, 0, 7], [0, 0, 0, 0, 0, 4, 20, 11, 1778, 0, 0], [7, 1, 4, 10, 109, 237, 110, 0, 4, 1131, 9], [85, 13, 25, 29, 662, 450, 114, 84, 14, 271, 137]]"
47,67.8816514793565,0.9142184251075168,0.7597278301507256,0.6727704601651507,0.6817008174039921,1416391838,50.48262548262549,62.37244897959183,75.5359394703657,82.80254777070064,33.52713178294574,95.72519083969465,85.14459665144597,98.1682884945621,97.90402647545504,58.38471023427867,0.0,"[[523, 3, 22, 0, 4, 444, 0, 3, 1, 36, 0], [0, 489, 46, 0, 0, 239, 0, 0, 0, 10, 0], [17, 4, 599, 0, 0, 170, 0, 0, 0, 3, 0], [0, 0, 0, 650, 17, 43, 0, 69, 0, 6, 0], [10, 4, 23, 10, 692, 1249, 0, 11, 0, 65, 0], [0, 3, 2, 0, 15, 1881, 3, 8, 0, 53, 0], [0, 0, 0, 0, 13, 357, 2797, 0, 47, 71, 0], [0, 0, 0, 2, 0, 16, 5, 1715, 8, 1, 0], [0, 0, 0, 0, 0, 11, 12, 15, 1775, 0, 0], [0, 0, 0, 1, 29, 628, 16, 0, 1, 947, 0], [2, 0, 0, 2, 175, 1488, 27, 31, 11, 148, 0]]"
48,71.96535043311958,0.8509169890404605,0.7305269137109925,0.7113547955816966,0.7038870838596627,1446726423,81.85328185328186,58.16326530612245,71.50063051702395,84.07643312101911,52.13178294573644,85.24173027989822,92.1765601217656,97.76760160274756,98.2349696635411,61.34401972872996,0.0,"[[848, 0, 0, 0, 9, 151, 2, 1, 0, 25, 0], [38, 456, 40, 0, 4, 236, 0, 0, 0, 10, 0], [63, 0, 567, 0, 8, 150, 1, 0, 0, 4, 0], [0, 0, 0, 660, 33, 26, 0, 62, 0, 4, 0], [106, 4, 3, 13, 1076, 769, 0, 11, 0, 82, 0], [113, 2, 2, 1, 92, 1675, 10, 8, 0, 62, 0], [2, 0, 0, 0, 38, 152, 3028, 0, 33, 32, 0], [0, 0, 0, 4, 0, 14, 5, 1708, 15, 1, 0], [1, 0, 0, 0, 0, 8, 14, 9, 1781, 0, 0], [31, 0, 0, 1, 86, 490, 18, 0, 1, 995, 0], [141, 0, 0, 5, 546, 949, 39, 26, 12, 166, 0]]"
