Round,Accuracy,Loss,Precision,Recall,F1-Score,Communication_Cost,Class_0_Accuracy,Class_1_Accuracy,Class_2_Accuracy,Class_3_Accuracy,Class_4_Accuracy,Class_5_Accuracy,Class_6_Accuracy,Class_7_Accuracy,Class_8_Accuracy,Class_9_Accuracy,Class_10_Accuracy,Confusion_Matrix
21,67.53290584,0.895983418,0.731066359,0.648318848,0.61654885,1269215000,79.15057915,6.37755102,82.59773014,84.96815287,25.7751938,67.78625954,94.64231355,98.45449342,98.23496966,29.03822441,46.12526539,"[[820, 0, 6, 0, 7, 119, 4, 25, 1, 7, 47], [54, 50, 502, 0, 4, 151, 0, 3, 0, 4, 16], [58, 0, 655, 0, 1, 69, 4, 0, 0, 0, 6], [0, 0, 1, 667, 0, 16, 0, 65, 0, 0, 36], [120, 0, 101, 118, 532, 480, 0, 87, 1, 2, 623], [141, 0, 72, 16, 26, 1332, 132, 26, 9, 5, 206], [0, 0, 0, 1, 12, 80, 3109, 0, 51, 2, 30], [0, 0, 0, 5, 0, 0, 5, 1720, 1, 0, 16], [0, 0, 0, 0, 0, 6, 5, 21, 1781, 0, 0], [19, 0, 5, 12, 5, 539, 125, 0, 1, 471, 445], [143, 3, 16, 31, 71, 552, 84, 82, 25, 8, 869]]"
22,70.41849477,0.849521133,0.720720881,0.716390034,0.688417681,1334542276,90.34749035,64.41326531,81.71500631,86.36942675,67.24806202,33.4351145,87.76255708,98.22552948,96.63541092,71.20838471,10.66878981,"[[936, 0, 4, 0, 57, 8, 1, 11, 1, 16, 2], [125, 505, 98, 0, 43, 5, 0, 0, 0, 8, 0], [98, 1, 648, 0, 40, 2, 2, 0, 0, 2, 0], [0, 0, 0, 678, 25, 6, 0, 66, 0, 3, 7], [230, 10, 61, 40, 1388, 84, 0, 60, 0, 97, 94], [290, 2, 132, 39, 562, 657, 72, 18, 2, 147, 44], [10, 0, 0, 1, 257, 54, 2883, 0, 33, 47, 0], [0, 0, 0, 10, 4, 0, 3, 1716, 0, 0, 14], [5, 0, 0, 1, 5, 1, 17, 23, 1752, 0, 9], [146, 0, 0, 13, 171, 77, 39, 0, 0, 1155, 21], [208, 19, 6, 45, 918, 111, 61, 66, 4, 245, 201]]"
23,69.44538193,0.842533818,0.734938507,0.701077727,0.669433892,1399869552,89.09266409,64.54081633,87.51576293,87.00636943,32.55813953,35.01272265,97.32115677,96.16485404,99.22779923,20.96177559,61.78343949,"[[923, 0, 13, 0, 1, 12, 15, 10, 1, 7, 54], [117, 506, 128, 0, 4, 7, 2, 0, 0, 0, 20], [82, 0, 694, 0, 4, 2, 7, 0, 0, 0, 4], [0, 0, 1, 683, 0, 3, 0, 55, 0, 0, 43], [191, 17, 142, 133, 672, 82, 5, 48, 10, 0, 764], [257, 4, 149, 58, 61, 688, 243, 14, 36, 5, 450], [1, 0, 0, 1, 11, 13, 3197, 0, 53, 0, 9], [0, 0, 0, 10, 0, 0, 5, 1680, 33, 0, 19], [2, 0, 0, 0, 0, 3, 9, 0, 1799, 0, 0], [97, 3, 19, 15, 4, 181, 231, 0, 4, 340, 728], [196, 23, 35, 70, 97, 82, 116, 51, 44, 6, 1164]]"
24,70.45786928,0.860165378,0.746774911,0.719915964,0.679207549,1469863062,74.61389961,69.77040816,89.28121059,86.49681529,58.13953488,34.65648855,88.91933029,98.45449342,98.34528406,92.54007398,0.690021231,"[[773, 2, 42, 0, 52, 21, 0, 14, 1, 131, 0], [41, 547, 99, 0, 34, 16, 0, 0, 0, 47, 0], [40, 1, 708, 0, 24, 3, 2, 0, 0, 15, 0], [0, 0, 0, 679, 11, 1, 0, 56, 0, 38, 0], [84, 15, 74, 65, 1200, 78, 1, 62, 1, 482, 2], [125, 10, 144, 22, 250, 681, 71, 22, 9, 631, 0], [0, 0, 0, 1, 60, 32, 2921, 0, 48, 223, 0], [0, 0, 0, 11, 4, 0, 5, 1720, 1, 4, 2], [0, 0, 0, 1, 0, 6, 7, 16, 1783, 0, 0], [8, 0, 2, 10, 59, 16, 25, 0, 1, 1501, 0], [109, 15, 8, 61, 541, 87, 85, 78, 15, 872, 13]]"
25,67.1279109,1.000356714,0.729951168,0.659312962,0.655233213,1535190338,58.59073359,57.39795918,73.51828499,88.66242038,49.07945736,90.94147583,90.77625571,94.67658844,99.28295643,22.31812577,0,"[[607, 1, 1, 0, 7, 414, 1, 4, 1, 0, 0], [11, 450, 59, 0, 4, 260, 0, 0, 0, 0, 0], [30, 0, 583, 0, 4, 175, 1, 0, 0, 0, 0], [0, 0, 0, 696, 15, 23, 0, 51, 0, 0, 0], [32, 5, 3, 74, 1013, 880, 1, 37, 4, 15, 0], [20, 1, 13, 7, 71, 1787, 38, 12, 12, 4, 0], [0, 0, 0, 1, 36, 211, 2982, 0, 55, 0, 0], [0, 0, 0, 16, 0, 19, 5, 1654, 53, 0, 0], [0, 0, 0, 0, 0, 7, 6, 0, 1800, 0, 0], [4, 0, 0, 12, 82, 1112, 46, 0, 4, 362, 0], [54, 3, 0, 44, 473, 1130, 66, 41, 40, 33, 0]]"
26,68.70289121,0.917423011,0.736682802,0.686743535,0.658056308,1595851380,67.76061776,89.66836735,58.25977301,80.76433121,51.98643411,1.984732824,94.39878234,99.14138523,90.29233315,57.89149199,63.26963907,"[[702, 104, 25, 0, 97, 0, 6, 23, 1, 23, 55], [30, 703, 2, 0, 34, 0, 0, 0, 0, 8, 7], [34, 237, 462, 0, 48, 0, 4, 0, 0, 1, 7], [0, 0, 0, 634, 2, 0, 0, 65, 0, 0, 84], [84, 153, 8, 42, 1073, 0, 2, 75, 0, 22, 605], [132, 94, 71, 39, 369, 39, 289, 47, 3, 45, 837], [0, 0, 0, 1, 40, 0, 3101, 0, 79, 7, 57], [0, 0, 0, 0, 0, 0, 4, 1732, 0, 0, 11], [0, 0, 0, 0, 3, 0, 3, 163, 1637, 0, 7], [12, 20, 3, 7, 94, 1, 130, 0, 0, 939, 416], [95, 43, 5, 8, 291, 1, 73, 91, 12, 73, 1192]]"
27,73.64720441,0.769019459,0.710123659,0.745425553,0.718455253,1651846188,72.00772201,86.8622449,84.61538462,91.71974522,53.53682171,43.20610687,96.71232877,97.65311963,99.39327082,53.39087546,40.87048832,"[[746, 86, 49, 0, 33, 57, 12, 9, 1, 12, 31], [35, 681, 23, 0, 24, 10, 2, 0, 0, 9, 0], [35, 61, 671, 0, 8, 7, 8, 0, 0, 0, 3], [0, 0, 0, 720, 2, 0, 0, 40, 0, 1, 22], [98, 128, 30, 169, 1105, 139, 3, 39, 2, 27, 324], [126, 42, 121, 123, 220, 849, 182, 21, 24, 48, 209], [0, 0, 0, 3, 15, 9, 3177, 0, 71, 6, 4], [0, 0, 0, 14, 0, 0, 5, 1706, 8, 0, 14], [0, 0, 0, 1, 0, 5, 4, 1, 1802, 0, 0], [21, 15, 8, 23, 96, 274, 155, 0, 5, 866, 159], [118, 37, 14, 110, 442, 122, 105, 50, 30, 86, 770]]"
28,64.89481381,0.8931069,0.743635009,0.629570053,0.627905387,1712507230,64.96138996,30.73979592,83.73266078,77.70700637,87.98449612,30.07633588,87.70167428,96.05037207,99.55874242,23.98273736,10.03184713,"[[673, 23, 33, 0, 273, 15, 1, 1, 1, 7, 9], [20, 241, 348, 0, 166, 8, 0, 0, 0, 1, 0], [32, 1, 664, 0, 94, 2, 0, 0, 0, 0, 0], [0, 0, 0, 610, 118, 2, 0, 29, 0, 0, 26], [48, 4, 7, 3, 1816, 51, 0, 7, 2, 9, 117], [51, 0, 86, 0, 1102, 591, 58, 2, 17, 14, 44], [0, 0, 0, 1, 295, 22, 2881, 0, 82, 4, 0], [0, 0, 0, 8, 3, 0, 5, 1678, 30, 0, 23], [0, 0, 0, 0, 5, 0, 3, 0, 1805, 0, 0], [6, 5, 1, 7, 926, 216, 43, 0, 4, 389, 25], [43, 15, 0, 5, 1428, 88, 43, 17, 37, 19, 189]]"
29,68.70289121,0.929697385,0.73183826,0.688695465,0.645013715,1768502038,86.48648649,47.70408163,88.90290038,83.69426752,1.889534884,59.84732824,98.59969559,99.2558672,96.96635411,53.08261406,41.1358811,"[[896, 0, 29, 0, 0, 38, 24, 17, 1, 8, 23], [120, 374, 236, 0, 0, 42, 2, 0, 0, 10, 0], [68, 0, 705, 0, 0, 9, 10, 0, 0, 1, 0], [0, 0, 1, 657, 0, 9, 2, 78, 0, 3, 35], [370, 7, 206, 112, 39, 587, 12, 102, 0, 53, 576], [263, 3, 141, 6, 0, 1176, 191, 29, 4, 56, 96], [1, 0, 1, 1, 0, 14, 3239, 0, 24, 5, 0], [0, 0, 0, 2, 0, 0, 5, 1734, 0, 0, 6], [3, 0, 0, 0, 0, 3, 28, 21, 1758, 0, 0], [116, 0, 11, 10, 0, 325, 228, 0, 2, 861, 69], [241, 8, 29, 16, 0, 377, 166, 103, 6, 163, 775]]"
30,64.70919114,0.947223756,0.824901576,0.648118752,0.64582652,1829163080,66.89189189,57.65306122,71.24842371,86.24203822,8.575581395,95.36895674,86.66666667,99.31310819,95.58742416,39.70406905,5.67940552,"[[693, 0, 1, 0, 0, 322, 2, 15, 0, 3, 0], [11, 452, 12, 0, 0, 305, 0, 0, 0, 4, 0], [33, 3, 565, 0, 0, 190, 1, 0, 0, 1, 0], [0, 0, 0, 677, 0, 28, 0, 76, 0, 1, 3], [38, 3, 7, 111, 177, 1612, 0, 58, 0, 30, 28], [37, 1, 0, 1, 0, 1874, 12, 19, 0, 17, 4], [0, 0, 0, 1, 0, 411, 2847, 0, 24, 2, 0], [0, 0, 0, 5, 0, 3, 4, 1735, 0, 0, 0], [0, 0, 0, 0, 0, 18, 16, 46, 1733, 0, 0], [2, 0, 2, 8, 4, 937, 23, 0, 0, 644, 2], [83, 0, 0, 36, 6, 1425, 21, 83, 2, 121, 107]]"
31,68.85476432,0.856461873,0.753726532,0.697903524,0.664532104,1875825420,91.02316602,86.73469388,50.0630517,87.38853503,28.73062016,19.03307888,89.49771689,97.71036062,97.46276889,41.12207152,78.92781316,"[[943, 21, 1, 0, 3, 0, 0, 1, 0, 9, 58], [95, 680, 0, 0, 3, 0, 0, 0, 0, 0, 6], [109, 271, 397, 0, 3, 3, 2, 0, 0, 0, 8], [0, 0, 0, 686, 1, 0, 0, 42, 0, 0, 56], [299, 142, 2, 114, 593, 9, 0, 3, 0, 0, 902], [329, 83, 51, 79, 95, 374, 47, 2, 0, 16, 889], [37, 0, 0, 4, 60, 5, 2940, 0, 57, 24, 158], [0, 0, 0, 11, 0, 0, 4, 1707, 1, 0, 24], [5, 0, 0, 1, 0, 0, 7, 8, 1767, 0, 25], [225, 27, 3, 12, 30, 43, 29, 0, 0, 667, 586], [230, 40, 1, 39, 50, 0, 12, 17, 2, 6, 1487]]"
32,70.14849814,0.870054641,0.740558972,0.679467975,0.66273855,1931820228,66.89189189,43.36734694,89.407314,66.75159236,37.98449612,82.03562341,98.35616438,99.31310819,94.15333701,63.68680641,5.467091295,"[[693, 56, 57, 0, 2, 187, 13, 6, 0, 15, 7], [20, 340, 305, 0, 0, 109, 0, 0, 0, 10, 0], [32, 1, 709, 0, 0, 40, 8, 0, 0, 3, 0], [0, 1, 1, 524, 48, 95, 11, 75, 0, 16, 14], [60, 98, 93, 0, 784, 843, 6, 43, 0, 122, 15], [46, 7, 55, 0, 19, 1612, 117, 16, 0, 93, 0], [0, 0, 5, 0, 4, 27, 3231, 0, 8, 10, 0], [0, 0, 0, 0, 0, 1, 5, 1735, 0, 2, 4], [0, 0, 0, 0, 0, 7, 78, 21, 1707, 0, 0], [8, 3, 5, 0, 15, 441, 117, 0, 0, 1033, 0], [76, 26, 14, 0, 204, 903, 122, 50, 2, 384, 103]]"
33,72.50534368,0.768874952,0.731333981,0.737330806,0.69709846,1992481270,80.01930502,85.84183673,82.84993695,87.13375796,67.53875969,25.49618321,96.22526636,99.71379508,98.67622725,72.44143033,15.12738854,"[[829, 29, 38, 0, 86, 0, 12, 29, 1, 11, 1], [39, 673, 27, 0, 34, 0, 1, 0, 0, 10, 0], [39, 63, 657, 0, 22, 3, 8, 0, 0, 1, 0], [0, 0, 0, 684, 12, 2, 0, 79, 0, 5, 3], [108, 124, 8, 94, 1394, 35, 3, 145, 3, 91, 59], [178, 35, 98, 102, 583, 501, 194, 58, 24, 148, 44], [0, 0, 0, 1, 38, 3, 3161, 0, 68, 13, 1], [0, 0, 0, 0, 0, 0, 5, 1742, 0, 0, 0], [0, 0, 0, 0, 2, 3, 7, 12, 1789, 0, 0], [68, 19, 7, 14, 208, 39, 84, 0, 7, 1175, 1], [118, 33, 7, 60, 761, 22, 106, 171, 28, 293, 285]]"
34,60.47924401,1.036474302,0.877980482,0.59860014,0.613685253,2039143610,41.21621622,65.68877551,67.33921816,79.10828025,6.395348837,98.88040712,82.77016743,98.74069834,96.41478213,9.432799014,12.47346072,"[[427, 1, 0, 0, 0, 608, 0, 0, 0, 0, 0], [0, 515, 5, 0, 0, 264, 0, 0, 0, 0, 0], [0, 5, 534, 0, 0, 254, 0, 0, 0, 0, 0], [0, 0, 0, 621, 0, 64, 0, 74, 0, 0, 26], [3, 6, 4, 1, 132, 1857, 0, 8, 0, 0, 53], [0, 3, 0, 0, 0, 1943, 2, 3, 0, 0, 14], [0, 0, 0, 0, 1, 537, 2719, 0, 28, 0, 0], [0, 0, 0, 2, 0, 7, 5, 1725, 1, 0, 7], [0, 0, 0, 0, 0, 37, 21, 7, 1748, 0, 0], [0, 0, 0, 0, 6, 1429, 22, 0, 0, 153, 12], [0, 0, 0, 0, 3, 1612, 14, 17, 0, 3, 235]]"
35,69.32163348,0.891342883,0.776992574,0.705363942,0.67813087,2090472184,95.55984556,68.23979592,78.05800757,86.75159236,65.60077519,10.99236641,92.78538813,99.37034917,99.22779923,56.59679408,22.71762208,"[[990, 0, 1, 0, 33, 0, 5, 3, 0, 4, 0], [213, 535, 25, 0, 9, 0, 0, 0, 0, 2, 0], [147, 2, 619, 0, 15, 3, 6, 0, 0, 1, 0], [0, 0, 0, 681, 29, 0, 0, 70, 0, 1, 4], [516, 16, 7, 13, 1354, 5, 1, 49, 2, 39, 62], [472, 6, 72, 47, 813, 216, 165, 16, 11, 82, 65], [51, 0, 6, 2, 90, 1, 3048, 0, 78, 9, 0], [0, 0, 0, 4, 0, 0, 5, 1736, 2, 0, 0], [5, 0, 0, 0, 0, 0, 6, 3, 1799, 0, 0], [376, 1, 0, 13, 217, 5, 77, 0, 5, 918, 10], [290, 17, 2, 27, 817, 0, 57, 71, 26, 149, 428]]"
36,75.64405445,0.709005117,0.765973012,0.758767131,0.748952085,2155799460,78.95752896,82.90816327,75.53593947,87.77070064,41.61821705,79.18575064,94.91628615,99.08414425,97.57308329,64.98150432,32.11252654,"[[818, 12, 22, 0, 18, 89, 9, 10, 1, 33, 24], [28, 650, 7, 0, 11, 76, 0, 0, 0, 12, 0], [35, 53, 599, 0, 7, 89, 7, 0, 0, 1, 2], [0, 0, 0, 689, 0, 10, 0, 71, 0, 2, 13], [63, 89, 8, 126, 859, 535, 1, 62, 0, 81, 240], [99, 21, 6, 8, 48, 1556, 40, 18, 1, 91, 77], [0, 0, 0, 1, 14, 113, 3118, 0, 22, 16, 1], [0, 0, 0, 7, 0, 0, 5, 1731, 0, 0, 4], [0, 0, 0, 1, 0, 7, 21, 15, 1769, 0, 0], [11, 1, 0, 17, 33, 398, 46, 0, 3, 1054, 59], [99, 13, 1, 83, 215, 554, 36, 73, 6, 199, 605]]"
37,76.43716954,0.695077728,0.78287258,0.767136976,0.750815684,2225792970,84.26640927,69.13265306,92.0554855,81.65605096,49.32170543,29.26208651,96.37747336,99.2558672,98.56591285,72.19482121,71.76220807,"[[873, 5, 47, 0, 17, 3, 7, 5, 1, 22, 56], [51, 542, 141, 0, 30, 2, 0, 0, 0, 17, 1], [42, 1, 730, 0, 5, 3, 6, 0, 0, 3, 3], [0, 0, 1, 641, 1, 0, 1, 76, 0, 1, 64], [119, 38, 100, 16, 1018, 34, 0, 42, 0, 50, 647], [187, 7, 179, 8, 192, 575, 138, 18, 2, 117, 542], [0, 0, 5, 1, 15, 5, 3166, 0, 61, 22, 10], [0, 0, 0, 0, 0, 0, 5, 1734, 1, 0, 7], [1, 0, 0, 0, 1, 0, 9, 8, 1787, 0, 7], [52, 0, 22, 5, 28, 37, 76, 0, 4, 1171, 227], [122, 5, 16, 3, 144, 7, 38, 54, 6, 137, 1352]]"
38,75.57655529,0.674656671,0.77565703,0.76496767,0.748332283,2295786480,82.23938224,77.29591837,89.407314,85.47770701,73.98255814,49.61832061,90.80669711,99.54207212,98.45559846,74.04438964,20.59447983,"[[852, 10, 34, 0, 88, 10, 4, 8, 1, 25, 4], [39, 606, 67, 0, 54, 5, 0, 0, 0, 13, 0], [41, 1, 709, 0, 28, 6, 3, 0, 0, 5, 0], [0, 0, 1, 671, 23, 6, 0, 76, 0, 4, 4], [95, 57, 34, 13, 1527, 106, 0, 59, 0, 103, 70], [147, 13, 108, 5, 510, 975, 18, 18, 2, 148, 21], [0, 0, 3, 1, 90, 66, 2983, 1, 64, 74, 3], [0, 0, 0, 0, 0, 0, 5, 1739, 0, 0, 3], [0, 0, 0, 1, 2, 4, 7, 14, 1785, 0, 0], [34, 0, 7, 9, 158, 180, 24, 0, 4, 1201, 5], [107, 18, 3, 14, 857, 126, 21, 75, 9, 266, 388]]"
39,76.36967038,0.687942402,0.794019837,0.772307925,0.760324111,2361113756,81.17760618,75.6377551,91.04665826,79.36305732,57.84883721,27.2264631,89.46727549,97.65311963,97.90402648,83.47718866,68.73673036,"[[841, 6, 38, 0, 44, 2, 2, 0, 0, 52, 51], [47, 593, 82, 0, 38, 2, 0, 0, 0, 21, 1], [41, 1, 722, 0, 14, 2, 2, 0, 0, 9, 2], [0, 0, 0, 623, 2, 0, 0, 32, 0, 5, 123], [108, 38, 48, 9, 1194, 19, 0, 1, 0, 120, 527], [160, 12, 109, 0, 358, 535, 22, 1, 0, 273, 495], [1, 0, 7, 1, 57, 10, 2939, 0, 51, 160, 59], [0, 0, 0, 1, 0, 0, 5, 1706, 3, 0, 32], [1, 0, 0, 0, 1, 0, 9, 0, 1775, 0, 27], [25, 0, 9, 0, 58, 20, 20, 0, 0, 1354, 136], [108, 6, 8, 1, 212, 1, 9, 3, 1, 240, 1295]]"
40,74.15344808,0.752444873,0.794851815,0.745472613,0.73542634,2421774798,80.5984556,75.51020408,89.65952081,85.0955414,46.60852713,86.36132316,94.70319635,99.65655409,98.45559846,43.09494451,20.27600849,"[[835, 9, 35, 0, 9, 119, 4, 10, 0, 5, 10], [37, 592, 71, 0, 0, 83, 0, 0, 0, 1, 0], [35, 2, 711, 0, 0, 40, 4, 0, 0, 1, 0], [0, 0, 1, 668, 10, 17, 0, 78, 0, 2, 9], [95, 74, 65, 18, 962, 706, 1, 67, 1, 18, 57], [116, 8, 44, 1, 35, 1697, 20, 16, 0, 13, 15], [0, 0, 2, 0, 9, 119, 3111, 0, 42, 2, 0], [0, 0, 0, 0, 0, 0, 5, 1741, 1, 0, 0], [0, 0, 0, 0, 0, 6, 17, 5, 1785, 0, 0], [17, 0, 5, 4, 34, 803, 49, 0, 4, 699, 7], [114, 21, 9, 12, 333, 822, 37, 74, 6, 74, 382]]"
41,77.4159073,0.668949424,0.789787441,0.782792686,0.765631162,2482435840,77.7027027,85.84183673,91.42496847,79.61783439,48.98255814,30.94147583,94.61187215,98.68345736,98.73138445,82.98397041,71.54989384,"[[805, 30, 49, 0, 38, 0, 5, 0, 0, 46, 63], [36, 673, 38, 0, 22, 0, 0, 0, 0, 13, 2], [37, 10, 725, 0, 6, 3, 4, 0, 0, 6, 2], [0, 0, 1, 625, 1, 0, 1, 62, 0, 2, 93], [93, 127, 18, 11, 1011, 23, 0, 7, 0, 103, 671], [142, 37, 131, 2, 243, 608, 50, 7, 0, 219, 526], [0, 0, 2, 1, 26, 4, 3108, 0, 60, 75, 9], [0, 0, 0, 0, 0, 0, 5, 1724, 3, 0, 15], [0, 0, 0, 0, 2, 0, 9, 0, 1790, 0, 12], [17, 6, 15, 0, 28, 27, 31, 0, 2, 1346, 150], [93, 24, 15, 1, 139, 1, 26, 18, 4, 215, 1348]]"
42,69.56913039,0.826588918,0.803624898,0.691377798,0.697470573,2538430648,76.25482625,37.62755102,82.97604035,84.07643312,53.63372093,92.16284987,75.95129376,98.85518031,98.12465527,38.34771887,22.50530786,"[[790, 0, 26, 0, 13, 194, 0, 0, 0, 4, 9], [25, 295, 283, 0, 4, 177, 0, 0, 0, 0, 0], [32, 1, 658, 0, 2, 99, 0, 0, 0, 1, 0], [0, 0, 0, 660, 9, 24, 0, 71, 0, 0, 21], [68, 17, 41, 6, 1107, 746, 0, 11, 0, 4, 64], [65, 0, 8, 0, 49, 1811, 0, 6, 0, 7, 19], [0, 0, 0, 1, 27, 707, 2495, 0, 49, 6, 0], [0, 0, 0, 5, 0, 1, 4, 1727, 1, 0, 9], [0, 0, 0, 0, 0, 12, 9, 2, 1779, 0, 11], [10, 0, 1, 1, 47, 912, 9, 0, 1, 622, 19], [83, 3, 2, 9, 404, 904, 11, 17, 3, 24, 424]]"
43,74.08594893,0.729929567,0.81123106,0.734129811,0.735632636,2594425456,73.93822394,76.02040816,72.50945776,84.33121019,17.29651163,87.9389313,99.05631659,99.14138523,96.74572532,56.35018496,44.21443737,"[[766, 4, 8, 0, 0, 203, 16, 7, 1, 11, 20], [14, 596, 18, 0, 0, 147, 0, 0, 0, 9, 0], [32, 39, 575, 0, 0, 137, 9, 0, 0, 1, 0], [0, 0, 0, 662, 0, 9, 3, 75, 0, 3, 33], [50, 74, 3, 63, 357, 1030, 4, 32, 0, 37, 414], [42, 6, 0, 1, 2, 1728, 64, 13, 0, 53, 56], [0, 0, 0, 0, 0, 16, 3254, 0, 9, 6, 0], [0, 0, 0, 3, 0, 0, 5, 1732, 1, 0, 6], [0, 0, 0, 0, 0, 6, 50, 3, 1754, 0, 0], [7, 0, 0, 8, 7, 472, 175, 0, 1, 914, 38], [77, 4, 0, 14, 15, 668, 88, 45, 0, 140, 833]]"
44,77.46090674,0.660307555,0.768978007,0.7754075,0.764480258,2650420264,62.93436293,78.95408163,93.19041614,84.33121019,66.76356589,61.0178117,91.17199391,99.37034917,99.22779923,73.73612824,42.25053079,"[[652, 66, 121, 0, 53, 78, 1, 6, 0, 30, 29], [9, 619, 88, 0, 15, 40, 0, 0, 0, 13, 0], [32, 2, 739, 0, 4, 12, 1, 0, 0, 3, 0], [0, 0, 1, 662, 3, 4, 0, 76, 0, 1, 38], [44, 72, 73, 10, 1378, 194, 0, 33, 0, 63, 197], [45, 22, 150, 4, 275, 1199, 6, 14, 1, 136, 113], [0, 0, 23, 1, 69, 43, 2995, 0, 70, 79, 5], [0, 0, 0, 1, 0, 0, 5, 1736, 1, 0, 4], [0, 0, 0, 0, 0, 5, 7, 2, 1799, 0, 0], [6, 3, 17, 2, 100, 236, 24, 0, 5, 1196, 33], [44, 29, 43, 15, 569, 110, 25, 51, 14, 188, 796]]"
45,76.98841264,0.660430337,0.798113622,0.771748672,0.766778363,2715747540,72.39382239,74.23469388,90.92055485,82.67515924,57.94573643,30.53435115,92.26788432,99.02690326,99.50358522,72.93464858,76.48619958,"[[750, 18, 61, 0, 87, 6, 2, 4, 1, 33, 74], [32, 582, 91, 0, 65, 1, 0, 0, 0, 13, 0], [32, 1, 721, 0, 26, 3, 3, 0, 0, 2, 5], [0, 0, 0, 649, 2, 0, 0, 75, 0, 0, 59], [65, 35, 42, 16, 1196, 31, 0, 17, 0, 24, 638], [77, 5, 86, 13, 437, 600, 14, 10, 14, 98, 611], [0, 0, 2, 3, 62, 0, 3031, 0, 86, 81, 20], [0, 0, 0, 0, 0, 0, 4, 1730, 3, 0, 10], [0, 0, 0, 0, 2, 0, 3, 0, 1804, 0, 4], [10, 1, 10, 4, 62, 53, 27, 0, 5, 1183, 267], [59, 0, 8, 6, 224, 1, 10, 41, 13, 81, 1441]]"
46,78.12464844,0.633856864,0.782405439,0.784691322,0.767786661,2785741050,70.46332046,82.78061224,92.93820933,85.85987261,71.26937984,59.6437659,95.15981735,99.54207212,99.11748483,80.27127004,26.11464968,"[[730, 53, 77, 0, 86, 30, 7, 4, 1, 34, 14], [24, 649, 59, 0, 31, 8, 0, 0, 0, 13, 0], [32, 5, 737, 0, 3, 7, 5, 0, 0, 4, 0], [0, 0, 1, 674, 9, 5, 0, 73, 0, 11, 12], [64, 89, 23, 13, 1471, 143, 1, 39, 0, 136, 85], [67, 25, 98, 6, 328, 1172, 31, 17, 4, 185, 32], [0, 0, 1, 1, 27, 12, 3126, 0, 64, 53, 1], [0, 0, 0, 1, 0, 0, 5, 1739, 1, 0, 1], [0, 0, 0, 0, 1, 4, 9, 2, 1797, 0, 0], [9, 2, 11, 6, 105, 141, 38, 0, 5, 1302, 3], [79, 16, 18, 22, 668, 109, 44, 61, 14, 361, 492]]"
47,71.14973563,0.844097841,0.846670949,0.709006231,0.716011882,2832403390,69.11196911,65.56122449,74.77931904,87.38853503,42.00581395,95.72519084,88.52359209,98.68345736,97.95918367,57.09001233,3.078556263,"[[716, 1, 23, 0, 2, 283, 0, 0, 0, 11, 0], [1, 514, 8, 0, 2, 254, 0, 0, 0, 5, 0], [32, 5, 593, 0, 2, 160, 0, 0, 0, 1, 0], [0, 0, 0, 686, 14, 33, 0, 48, 0, 3, 1], [36, 5, 0, 7, 867, 1110, 0, 0, 0, 38, 1], [24, 1, 0, 0, 21, 1881, 3, 3, 0, 30, 2], [0, 0, 0, 0, 13, 283, 2908, 0, 46, 35, 0], [0, 0, 0, 10, 0, 6, 5, 1724, 2, 0, 0], [0, 0, 0, 0, 0, 16, 21, 0, 1776, 0, 0], [2, 0, 0, 0, 20, 657, 15, 0, 2, 926, 0], [42, 1, 0, 17, 347, 1196, 32, 19, 5, 167, 58]]"
48,75.95905051,0.69111247,0.79751953,0.7629708,0.748109488,2893064432,91.31274131,71.17346939,85.75031526,83.82165605,74.17635659,40.15267176,95.70776256,99.59931311,99.22779923,73.98273736,24.36305732,"[[946, 1, 2, 0, 59, 1, 6, 3, 1, 17, 0], [114, 558, 71, 0, 28, 4, 0, 0, 0, 9, 0], [81, 0, 680, 0, 21, 3, 5, 0, 0, 3, 0], [0, 0, 0, 658, 41, 2, 1, 73, 0, 2, 8], [205, 15, 55, 4, 1531, 53, 0, 34, 2, 102, 63], [291, 7, 63, 3, 542, 789, 58, 9, 16, 152, 35], [2, 0, 0, 0, 46, 4, 3144, 0, 64, 25, 0], [0, 0, 0, 1, 0, 0, 5, 1740, 1, 0, 0], [4, 0, 0, 0, 0, 0, 9, 1, 1799, 0, 0], [139, 0, 0, 2, 163, 52, 58, 0, 8, 1200, 0], [180, 2, 0, 11, 796, 39, 49, 70, 27, 251, 459]]"
49,79.91900101,0.612150906,0.797085307,0.800517987,0.791962247,2953725474,82.14285714,84.05612245,82.72383354,84.45859873,49.37015504,64.52926209,96.65144597,99.59931311,97.3524545,83.84710234,55.83864119,"[[851, 7, 27, 0, 8, 49, 12, 5, 1, 42, 34], [46, 659, 7, 0, 5, 45, 0, 0, 0, 22, 0], [41, 48, 656, 0, 4, 33, 6, 0, 0, 4, 1], [0, 0, 0, 663, 1, 3, 1, 77, 0, 3, 37], [105, 90, 4, 32, 1019, 227, 1, 55, 0, 151, 380], [162, 21, 24, 8, 57, 1268, 45, 20, 1, 185, 174], [0, 0, 0, 0, 8, 7, 3175, 0, 51, 42, 2], [0, 0, 0, 1, 0, 0, 5, 1740, 0, 0, 1], [0, 0, 0, 0, 0, 3, 22, 23, 1765, 0, 0], [17, 0, 3, 5, 20, 119, 55, 0, 4, 1360, 39], [117, 10, 2, 20, 130, 92, 42, 84, 5, 330, 1052]]"
