Round,Accuracy,Loss,Precision,Recall,F1-Score,Communication_Cost,Class_0_Accuracy,Class_1_Accuracy,Class_2_Accuracy,Class_3_Accuracy,Class_4_Accuracy,Class_5_Accuracy,Class_6_Accuracy,Class_7_Accuracy,Class_8_Accuracy,Class_9_Accuracy,Confusion_Matrix
11,32.84,1.779128338963079,0.38218458109514164,0.3284,0.25055227155047727,4085531115,0.0,37.2,1.7000000000000002,0.4,0.7000000000000001,63.5,68.2,26.700000000000003,80.5,49.5,"[[0, 35, 3, 1, 0, 48, 41, 16, 795, 61], [0, 372, 2, 1, 0, 38, 42, 9, 291, 245], [0, 10, 17, 0, 6, 333, 379, 34, 153, 68], [0, 18, 2, 4, 1, 485, 266, 38, 85, 101], [0, 8, 4, 0, 7, 207, 566, 47, 119, 42], [0, 7, 2, 1, 0, 635, 196, 34, 72, 53], [0, 2, 3, 1, 0, 177, 682, 19, 24, 92], [0, 23, 5, 0, 0, 278, 170, 267, 88, 169], [0, 41, 0, 0, 0, 46, 17, 5, 805, 86], [0, 87, 0, 0, 0, 37, 31, 14, 336, 495]]"
12,29.53,1.8486345713130963,0.36573940698707297,0.2953,0.20942580842886205,4413566460,55.00000000000001,91.5,5.800000000000001,78.60000000000001,40.8,0.1,0.1,21.8,1.6,0.0,"[[550, 291, 25, 83, 39, 0, 0, 10, 2, 0], [15, 915, 1, 66, 2, 0, 0, 1, 0, 0], [75, 106, 58, 508, 233, 0, 1, 18, 1, 0], [28, 106, 12, 786, 56, 0, 1, 11, 0, 0], [53, 86, 32, 396, 408, 0, 2, 22, 1, 0], [15, 62, 14, 818, 80, 1, 0, 10, 0, 0], [4, 83, 13, 606, 286, 0, 1, 7, 0, 0], [23, 184, 21, 466, 87, 1, 0, 218, 0, 0], [397, 471, 13, 80, 18, 0, 0, 5, 16, 0], [42, 823, 9, 101, 4, 0, 0, 18, 3, 0]]"
13,35.94,1.76888542434278,0.3865785966972267,0.35940000000000005,0.2987309336448274,4860887385,30.7,32.2,0.3,0.0,3.3000000000000003,56.39999999999999,51.5,51.7,84.2,49.1,"[[307, 28, 0, 0, 0, 21, 18, 39, 534, 53], [11, 322, 0, 0, 0, 11, 12, 24, 361, 259], [96, 10, 3, 0, 13, 298, 225, 151, 122, 82], [28, 18, 0, 0, 1, 419, 135, 143, 113, 143], [41, 9, 2, 0, 33, 179, 369, 196, 121, 50], [15, 7, 0, 0, 0, 564, 110, 142, 98, 64], [7, 12, 3, 0, 2, 190, 515, 122, 37, 112], [20, 13, 0, 0, 2, 163, 57, 517, 95, 133], [32, 23, 0, 0, 0, 16, 10, 12, 842, 65], [9, 75, 0, 0, 0, 13, 9, 39, 364, 491]]"
14,31.85,1.821548780313315,0.4501697062967914,0.3185,0.22697666372973507,5308208310,80.60000000000001,64.60000000000001,0.3,0.2,77.8,35.3,0.3,53.900000000000006,1.0999999999999999,4.3999999999999995,"[[806, 52, 0, 0, 100, 8, 0, 33, 0, 1], [230, 646, 0, 0, 45, 8, 0, 66, 0, 5], [147, 19, 3, 0, 617, 98, 1, 113, 1, 1], [90, 35, 0, 2, 454, 237, 3, 172, 0, 7], [96, 14, 0, 0, 778, 22, 0, 89, 0, 1], [61, 16, 0, 1, 419, 353, 2, 148, 0, 0], [33, 18, 0, 4, 785, 50, 3, 103, 0, 4], [93, 22, 0, 0, 277, 67, 0, 539, 0, 2], [778, 103, 1, 0, 66, 10, 0, 29, 11, 2], [338, 429, 1, 0, 36, 18, 0, 133, 1, 44]]"
15,28.91,2.0453444140406845,0.4134104434973832,0.2891,0.2165693521138968,5755529235,64.8,97.2,0.6,52.7,18.9,0.0,3.2,33.900000000000006,17.5,0.3,"[[648, 294, 0, 24, 3, 0, 0, 4, 27, 0], [18, 972, 0, 4, 0, 0, 0, 1, 5, 0], [193, 254, 6, 359, 94, 0, 10, 78, 6, 0], [97, 301, 0, 527, 16, 0, 9, 44, 6, 0], [121, 240, 7, 302, 189, 0, 12, 123, 6, 0], [63, 193, 3, 627, 13, 0, 3, 90, 8, 0], [35, 321, 9, 471, 88, 0, 32, 41, 3, 0], [94, 354, 2, 196, 11, 0, 0, 339, 4, 0], [347, 457, 0, 19, 0, 0, 0, 2, 175, 0], [52, 907, 0, 11, 0, 0, 0, 12, 15, 3]]"
16,36.71,1.7240945234085425,0.4749210688881317,0.3671,0.3152315386460402,6202850160,57.4,0.3,4.0,54.1,25.8,7.199999999999999,73.5,22.8,54.400000000000006,67.60000000000001,"[[574, 0, 7, 66, 35, 0, 51, 5, 187, 75], [53, 3, 0, 67, 10, 0, 65, 3, 172, 627], [85, 0, 40, 306, 163, 8, 327, 11, 20, 40], [34, 0, 3, 541, 48, 21, 281, 4, 17, 51], [48, 0, 8, 168, 258, 3, 446, 15, 33, 21], [18, 0, 3, 584, 42, 72, 229, 11, 24, 17], [5, 0, 3, 160, 62, 1, 735, 0, 12, 22], [35, 0, 9, 315, 89, 12, 193, 228, 21, 98], [229, 1, 3, 69, 12, 2, 28, 2, 544, 110], [47, 1, 5, 73, 1, 1, 43, 6, 147, 676]]"
17,38.68,1.583879080824197,0.5097035074808917,0.3868,0.3470080499228296,6590528295,75.4,79.80000000000001,33.0,66.0,25.7,1.6,15.4,44.6,34.8,10.5,"[[754, 74, 47, 39, 6, 0, 4, 13, 57, 6], [100, 798, 7, 31, 0, 0, 2, 9, 46, 7], [154, 41, 330, 296, 103, 0, 19, 48, 7, 2], [70, 48, 115, 660, 27, 2, 18, 44, 9, 7], [95, 33, 248, 225, 257, 0, 47, 82, 11, 2], [46, 20, 107, 696, 32, 16, 7, 63, 11, 2], [20, 38, 245, 387, 122, 0, 154, 22, 6, 6], [79, 43, 89, 278, 32, 0, 10, 446, 10, 13], [435, 131, 20, 44, 2, 0, 1, 8, 348, 11], [143, 553, 15, 64, 0, 0, 2, 37, 81, 105]]"
18,38.33,1.693355448710652,0.569318162013835,0.38330000000000003,0.3334878583388551,6918563640,33.7,78.5,0.2,0.1,75.8,19.2,21.0,52.1,74.1,28.599999999999998,"[[337, 83, 0, 0, 136, 1, 4, 24, 379, 36], [7, 785, 0, 0, 19, 1, 2, 13, 116, 57], [50, 57, 2, 0, 663, 21, 40, 89, 46, 32], [4, 63, 0, 1, 472, 119, 90, 135, 51, 65], [18, 31, 0, 0, 758, 4, 47, 80, 48, 14], [3, 36, 0, 0, 508, 192, 48, 149, 41, 23], [2, 47, 0, 0, 607, 5, 210, 60, 17, 52], [5, 44, 0, 0, 303, 18, 20, 521, 33, 56], [44, 114, 0, 0, 44, 1, 5, 13, 741, 38], [9, 442, 0, 0, 18, 2, 5, 47, 191, 286]]"
19,33.47,1.9065063414863124,0.4353941116361365,0.3347,0.2650858625000868,7365884565,89.9,77.7,41.5,12.6,0.0,55.2,33.800000000000004,22.400000000000002,1.0,0.6,"[[899, 63, 24, 4, 0, 4, 4, 2, 0, 0], [210, 777, 6, 2, 0, 4, 1, 0, 0, 0], [296, 44, 415, 33, 0, 134, 70, 8, 0, 0], [207, 73, 150, 126, 0, 371, 64, 9, 0, 0], [225, 36, 430, 29, 0, 109, 142, 28, 1, 0], [133, 30, 170, 54, 0, 552, 40, 20, 1, 0], [108, 54, 289, 88, 0, 117, 338, 6, 0, 0], [310, 61, 162, 28, 0, 189, 23, 224, 0, 3], [836, 122, 14, 3, 0, 11, 2, 2, 10, 0], [378, 565, 26, 12, 0, 6, 3, 4, 0, 6]]"
20,38.91,1.6919752260366567,0.5030943897959228,0.38909999999999995,0.34163550099251805,7753562700,58.8,97.39999999999999,0.2,47.5,39.300000000000004,25.4,62.1,29.099999999999998,28.7,0.6,"[[588, 269, 1, 38, 34, 3, 18, 5, 44, 0], [4, 974, 0, 10, 1, 0, 6, 1, 4, 0], [110, 127, 2, 236, 257, 52, 196, 14, 6, 0], [26, 128, 0, 475, 86, 102, 170, 10, 3, 0], [62, 77, 0, 134, 393, 25, 281, 20, 8, 0], [13, 65, 0, 428, 102, 254, 110, 21, 7, 0], [6, 90, 0, 161, 110, 11, 621, 0, 1, 0], [37, 164, 0, 216, 122, 81, 81, 291, 5, 3], [228, 419, 1, 39, 11, 5, 8, 2, 287, 0], [37, 866, 0, 38, 3, 2, 18, 10, 20, 6]]"
